id,first,last,num,zxs,tag
"220493","2017-04-10","2017-04-10","1","187945","190"
"220504","2017-04-09","2017-05-08","11","187945","190"
"220507","2017-04-10","2017-04-15","6","4285","190"
"220522","2017-04-12","2017-04-22","3","208310","190"
"220525","2017-05-10","2017-05-10","1","160357","190"
"220533","2017-05-12","2017-05-12","1","161500","192"
"220538","2017-04-08","2017-05-01","9","208310","190"
"220570","2017-04-09","2017-05-03","22","192035","190"
"220574","2017-04-13","2017-05-18","4","180075","192"
"220633","2017-04-08","2017-04-22","4","5828","190"
"220650","2017-04-19","2017-04-19","1","249643","193"
"220654","2017-04-14","2017-05-26","2","187945","190"
"220655","2017-04-12","2017-04-12","1","208310","190"
"220710","2017-04-20","2017-06-08","9","208310","190"
"220724","2017-06-01","2017-06-01","1","104832","190"
"220741","2017-05-01","2017-05-01","1","41867","192"
"220749","2017-04-08","2017-05-31","7","149565","192"
"220759","2017-05-10","2017-05-10","2","187945","190"
"220790","2017-05-06","2017-05-06","1","20915","190"
"220793","2017-04-18","2017-04-18","1","97065","190"
"220810","2017-04-21","2017-06-09","8","113868","190"
"220816","2017-04-09","2017-05-04","3","187945","190"
"220840","2017-04-09","2017-05-27","2","211397","192"
"220852","2017-04-15","2017-04-25","3","55926","190"
"220861","2017-04-13","2017-04-13","1","135529","190"
"220864","2017-04-30","2017-04-30","1","163205","190"
"220901","2017-05-05","2017-05-13","2","96192","190"
"220904","2017-04-16","2017-04-16","1","156270","190"
"220922","2017-05-05","2017-05-05","1","205748","193"
"220929","2017-05-19","2017-05-26","2","166553","192"
"220936","2017-04-09","2017-04-15","2","175868","192"
"220938","2017-04-11","2017-06-09","4","199372","192"
"220939","2017-04-14","2017-05-09","3","199372","192"
"220952","2017-04-13","2017-04-13","1","187945","190"
"220976","2017-04-09","2017-04-16","2","20442","190"
"220986","2017-05-03","2017-05-03","1","159829","190"
"220991","2017-05-06","2017-05-27","3","83947","190"
"221022","2017-04-10","2017-04-10","1","187945","190"
"221026","2017-04-12","2017-04-23","2","40805","190"
"221034","2017-04-09","2017-05-28","5","53143","190"
"221049","2017-04-09","2017-05-25","11","201016","192"
"221063","2017-04-09","2017-04-16","4","154403","192"
"221074","2017-04-10","2017-05-18","2","96114","190"
"221082","2017-04-13","2017-04-13","1","187945","190"
"221084","2017-05-24","2017-06-08","3","93645","193"
"221087","2017-04-11","2017-05-10","10","154403","192"
"221093","2017-04-12","2017-04-29","2","208310","190"
"221105","2017-04-22","2017-05-13","3","208310","190"
"221110","2017-05-09","2017-05-09","1","154403","192"
"221120","2017-04-10","2017-05-27","6","6283","193"
"221129","2017-04-20","2017-04-20","1","144536","190"
"221149","2017-04-09","2017-05-03","6","192035","190"
"221151","2017-04-13","2017-04-23","8","192035","190"
"221160","2017-04-10","2017-04-20","2","192035","190"
"221169","2017-04-09","2017-04-13","4","192035","190"
"221173","2017-04-18","2017-04-23","3","192035","190"
"221182","2017-04-15","2017-06-01","5","192811","190"
"221205","2017-04-09","2017-04-13","2","209850","190"
"221210","2017-06-05","2017-06-05","2","208055","192"
"221217","2017-04-22","2017-04-22","1","17870","190"
"221220","2017-04-09","2017-05-15","11","6283","193"
"221221","2017-04-22","2017-04-22","2","192035","190"
"221227","2017-04-09","2017-04-27","11","192035","190"
"221231","2017-04-15","2017-04-15","1","192035","190"
"221237","2017-04-19","2017-04-19","1","163205","190"
"221257","2017-05-12","2017-05-12","1","186342","192"
"221275","2017-04-09","2017-04-15","3","122583","190"
"221282","2017-04-11","2017-04-11","1","139457","190"
"221284","2017-04-18","2017-04-18","2","48464","190"
"221287","2017-04-09","2017-04-15","8","192035","190"
"221294","2017-04-13","2017-04-13","1","192035","190"
"221300","2017-04-11","2017-06-09","10","145089","190"
"221312","2017-04-09","2017-05-08","3","192035","190"
"221316","2017-04-09","2017-05-02","2","63387","190"
"221320","2017-04-29","2017-04-29","1","201016","192"
"221358","2017-04-09","2017-04-28","2","192035","190"
"221360","2017-04-09","2017-05-28","2","8634","190"
"221368","2017-04-10","2017-04-15","3","192035","190"
"221374","2017-04-11","2017-04-11","3","18964","190"
"221393","2017-04-22","2017-05-30","4","138530","192"
"221395","2017-04-09","2017-05-13","7","150342","190"
"221405","2017-04-16","2017-04-18","6","177746","192"
"221424","2017-05-01","2017-05-27","8","180416","190"
"221430","2017-04-10","2017-04-19","6","192035","190"
"221431","2017-04-11","2017-05-23","11","188218","190"
"221432","2017-04-19","2017-06-02","3","33433","192"
"221436","2017-04-09","2017-04-24","3","82193","190"
"221468","2017-04-13","2017-04-22","2","25635","190"
"221470","2017-04-19","2017-06-06","5","188218","190"
"221475","2017-04-09","2017-05-13","6","219396","192"
"221478","2017-04-14","2017-05-13","2","185462","192"
"221484","2017-05-09","2017-05-09","1","145393","190"
"221486","2017-04-19","2017-04-19","1","13752","193"
"221487","2017-04-13","2017-04-13","1","152445","190"
"221507","2017-04-10","2017-04-22","3","13752","193"
"221539","2017-06-03","2017-06-03","1","220914","190"
"221550","2017-04-09","2017-04-23","2","113868","190"
"221570","2017-04-22","2017-04-22","1","220914","190"
"221605","2017-04-15","2017-04-15","1","180075","192"
"221610","2017-04-09","2017-04-10","2","201016","192"
"221614","2017-04-09","2017-04-17","3","96114","190"
"221615","2017-05-04","2017-05-06","2","82193","190"
"221624","2017-04-12","2017-04-12","1","187362","190"
"221629","2017-04-21","2017-04-21","1","208310","190"
"221630","2017-04-09","2017-05-25","9","192393","193"
"221633","2017-04-09","2017-06-03","2","192811","190"
"221638","2017-05-25","2017-05-25","1","131234","190"
"221648","2017-04-09","2017-05-09","5","192035","190"
"221649","2017-04-12","2017-04-12","2","53143","190"
"221661","2017-04-09","2017-04-27","6","113868","190"
"221663","2017-04-14","2017-04-14","1","187362","190"
"221682","2017-04-13","2017-06-03","2","220508","192"
"221685","2017-04-09","2017-05-12","3","19394","193"
"221694","2017-04-10","2017-04-10","1","27964","190"
"221697","2017-04-16","2017-04-16","1","139457","190"
"221713","2017-04-10","2017-05-04","4","192035","190"
"221725","2017-04-09","2017-04-12","2","171362","192"
"221729","2017-04-09","2017-04-29","7","43076","190"
"221733","2017-04-09","2017-04-20","3","192035","190"
"221737","2017-04-10","2017-04-10","3","27964","190"
"221754","2017-04-09","2017-05-28","15","187362","190"
"221756","2017-04-11","2017-04-11","1","152445","190"
"221758","2017-04-25","2017-04-25","1","185117","192"
"221761","2017-04-15","2017-04-15","1","203767","192"
"221772","2017-04-09","2017-04-11","5","192035","190"
"221782","2017-05-12","2017-05-12","1","113868","190"
"221785","2017-04-16","2017-05-18","6","128203","190"
"221796","2017-04-22","2017-04-22","1","237","190"
"221800","2017-04-09","2017-05-03","6","148392","192"
"221801","2017-04-22","2017-04-22","1","113868","190"
"221803","2017-04-09","2017-05-16","2","113868","190"
"221807","2017-04-09","2017-04-17","2","13752","193"
"221826","2017-04-12","2017-04-12","1","155580","190"
"221828","2017-06-05","2017-06-05","1","368042","192"
"221836","2017-04-12","2017-04-16","2","113868","190"
"221844","2017-04-09","2017-06-04","3","91692","192"
"221857","2017-04-15","2017-04-15","2","192837","192"
"221862","2017-04-09","2017-06-05","4","113868","190"
"221867","2017-04-09","2017-06-05","3","113868","190"
"221889","2017-04-10","2017-05-05","2","138530","192"
"221898","2017-04-09","2017-04-11","2","220508","192"
"221904","2017-04-22","2017-05-16","4","113868","190"
"221905","2017-04-13","2017-04-30","7","208310","190"
"221913","2017-05-18","2017-05-18","1","257446","190"
"221927","2017-04-09","2017-04-30","7","177746","192"
"221934","2017-04-10","2017-06-08","4","135529","190"
"221944","2017-04-11","2017-04-11","2","220508","192"
"221949","2017-04-09","2017-05-01","4","51049","190"
"221953","2017-05-08","2017-05-13","2","209952","190"
"221956","2017-04-13","2017-04-13","1","6344","192"
"221957","2017-05-14","2017-06-05","3","209952","190"
"221960","2017-04-09","2017-04-14","3","138530","192"
"221962","2017-04-09","2017-05-28","3","187074","192"
"221988","2017-04-15","2017-05-16","3","139457","190"
"221994","2017-05-04","2017-05-15","3","209952","190"
"221996","2017-04-09","2017-05-16","6","113868","190"
"221997","2017-04-12","2017-05-09","2","209952","190"
"222029","2017-04-14","2017-04-23","2","209952","190"
"222034","2017-04-15","2017-04-15","1","220508","192"
"222041","2017-04-11","2017-05-23","2","220508","192"
"222042","2017-04-19","2017-05-15","2","209952","190"
"222073","2017-04-16","2017-05-17","2","209952","190"
"222076","2017-04-09","2017-04-10","2","192035","190"
"222086","2017-04-10","2017-04-10","1","158883","190"
"222091","2017-04-10","2017-04-10","1","13752","193"
"222092","2017-04-15","2017-05-12","4","152625","190"
"222111","2017-04-21","2017-04-21","1","152625","190"
"222116","2017-04-25","2017-04-25","1","219396","192"
"222128","2017-04-14","2017-06-07","3","209952","190"
"222134","2017-04-09","2017-04-13","5","219396","192"
"222139","2017-05-22","2017-05-22","1","130302","190"
"222148","2017-04-18","2017-04-18","1","156996","193"
"222158","2017-04-10","2017-05-24","6","113868","190"
"222179","2017-04-18","2017-04-18","1","189517","190"
"222183","2017-04-18","2017-04-18","1","189517","190"
"222188","2017-04-19","2017-04-19","1","189517","190"
"222194","2017-04-22","2017-06-09","3","189517","190"
"222198","2017-04-17","2017-04-17","1","155580","190"
"222201","2017-04-09","2017-04-17","3","189517","190"
"222206","2017-04-09","2017-05-03","2","114765","190"
"222211","2017-04-09","2017-06-08","40","76950","192"
"222212","2017-04-09","2017-04-12","3","189517","190"
"222217","2017-04-11","2017-04-11","1","144695","190"
"222227","2017-04-22","2017-05-06","3","82193","190"
"222233","2017-04-09","2017-04-22","5","189517","190"
"222234","2017-04-09","2017-04-16","3","80846","193"
"222240","2017-04-10","2017-04-10","1","89655","190"
"222251","2017-04-14","2017-04-21","3","29204","192"
"222281","2017-04-10","2017-04-13","2","25635","190"
"222283","2017-04-09","2017-06-09","7","175581","190"
"222299","2017-04-09","2017-04-14","2","86021","190"
"222313","2017-04-09","2017-04-13","4","144695","190"
"222330","2017-04-11","2017-04-11","1","71509","192"
"222337","2017-04-18","2017-05-10","3","189517","190"
"222376","2017-04-22","2017-04-22","1","208310","190"
"222386","2017-04-09","2017-04-13","3","113868","190"
"222412","2017-04-09","2017-04-29","3","29204","192"
"222417","2017-04-27","2017-04-27","1","113868","190"
"222419","2017-04-13","2017-04-13","1","104858","190"
"222429","2017-04-17","2017-06-05","8","25716","193"
"222438","2017-04-09","2017-05-12","2","204683","190"
"222453","2017-04-16","2017-05-12","7","138658","190"
"222454","2017-04-09","2017-05-04","6","113868","190"
"222455","2017-04-09","2017-04-23","3","139457","190"
"222459","2017-04-09","2017-05-12","4","113868","190"
"222470","2017-04-09","2017-04-13","4","6344","192"
"222480","2017-04-09","2017-05-12","11","219396","192"
"222496","2017-04-23","2017-04-23","1","29204","192"
"222503","2017-04-13","2017-04-30","5","145201","190"
"222505","2017-06-02","2017-06-02","1","19464","190"
"222511","2017-04-16","2017-05-06","2","204683","190"
"222523","2017-05-21","2017-05-28","2","44186","190"
"222533","2017-05-27","2017-05-27","1","25716","193"
"222535","2017-04-10","2017-04-18","2","103520","190"
"222536","2017-05-22","2017-05-22","1","67902","190"
"222545","2017-04-09","2017-04-22","7","139457","190"
"222551","2017-04-09","2017-04-15","3","208310","190"
"222557","2017-04-09","2017-04-21","2","212386","190"
"222583","2017-04-09","2017-05-15","3","11853","190"
"222589","2017-04-09","2017-05-28","3","91274","190"
"222595","2017-04-30","2017-04-30","1","215222","193"
"222597","2017-04-10","2017-04-10","2","208310","190"
"222608","2017-04-09","2017-04-13","2","139056","190"
"222622","2017-04-18","2017-04-18","1","13752","193"
"222639","2017-04-15","2017-06-01","9","127540","190"
"222668","2017-04-09","2017-04-10","2","103120","190"
"222678","2017-04-16","2017-04-22","8","113868","190"
"222698","2017-05-29","2017-05-29","1","180416","190"
"222706","2017-04-16","2017-05-01","3","139457","190"
"222716","2017-04-22","2017-04-22","1","113868","190"
"222724","2017-04-09","2017-04-26","4","139457","190"
"222741","2017-04-21","2017-05-02","2","212386","190"
"222744","2017-04-09","2017-04-28","5","182079","190"
"222756","2017-04-09","2017-04-16","2","180416","190"
"222762","2017-04-22","2017-04-22","1","175216","193"
"222766","2017-05-13","2017-05-17","2","33433","192"
"222788","2017-04-09","2017-05-02","4","169931","192"
"222800","2017-04-09","2017-04-30","4","187945","190"
"222813","2017-04-25","2017-04-25","1","152101","192"
"222820","2017-04-22","2017-04-22","1","187945","190"
"222824","2017-04-13","2017-04-13","1","187996","192"
"222828","2017-04-26","2017-04-26","1","213771","193"
"222851","2017-04-14","2017-05-14","10","209952","190"
"222858","2017-04-14","2017-06-03","14","81560","190"
"222875","2017-05-26","2017-05-26","1","213850","193"
"222878","2017-04-11","2017-04-11","1","128141","192"
"222884","2017-04-09","2017-04-17","2","180416","190"
"222918","2017-04-13","2017-06-01","7","55926","190"
"222926","2017-05-03","2017-05-03","2","189517","190"
"222931","2017-04-11","2017-04-14","2","116000","192"
"222935","2017-04-09","2017-05-13","8","158367","192"
"222942","2017-04-10","2017-04-16","2","211250","193"
"222943","2017-04-09","2017-05-17","3","171026","190"
"222947","2017-04-24","2017-04-24","1","55926","190"
"222958","2017-05-02","2017-05-09","2","192035","190"
"222988","2017-04-24","2017-05-22","4","209952","190"
"223030","2017-04-09","2017-05-09","7","55926","190"
"223052","2017-04-16","2017-05-26","15","55926","190"
"223056","2017-05-17","2017-05-17","1","55926","190"
"223066","2017-04-09","2017-05-06","2","180416","190"
"223068","2017-04-28","2017-05-17","5","219396","192"
"223084","2017-04-17","2017-05-29","3","180416","190"
"223097","2017-04-09","2017-04-25","3","209952","190"
"223117","2017-04-09","2017-05-27","7","99489","190"
"223128","2017-04-23","2017-04-23","1","165137","193"
"223129","2017-04-23","2017-04-23","1","55926","190"
"223166","2017-04-10","2017-04-10","1","171026","190"
"223187","2017-04-10","2017-04-10","1","155626","193"
"223204","2017-04-13","2017-05-15","2","55926","190"
"223237","2017-04-09","2017-06-05","2","67604","190"
"223238","2017-04-09","2017-05-08","3","55926","190"
"223270","2017-04-10","2017-04-10","1","187996","192"
"223277","2017-04-10","2017-05-16","2","153023","192"
"223278","2017-04-10","2017-04-10","1","182172","190"
"223282","2017-04-10","2017-04-10","1","168989","192"
"223289","2017-04-10","2017-04-10","2","158367","192"
"223296","2017-04-12","2017-04-22","3","154229","192"
"223300","2017-04-22","2017-05-05","2","166094","192"
"223301","2017-04-10","2017-05-28","5","33433","192"
"223320","2017-04-10","2017-04-10","1","96114","190"
"223327","2017-04-10","2017-04-21","2","55926","190"
"223329","2017-04-10","2017-04-10","1","113865","190"
"223337","2017-04-10","2017-05-08","8","55926","190"
"223339","2017-04-11","2017-05-20","16","20442","190"
"223342","2017-04-10","2017-04-10","1","55926","190"
"223344","2017-04-11","2017-06-04","13","182172","190"
"223345","2017-04-11","2017-04-11","1","131541","192"
"223353","2017-04-13","2017-05-12","4","55926","190"
"223354","2017-04-10","2017-05-16","7","55926","190"
"223364","2017-04-10","2017-06-06","7","55926","190"
"223365","2017-05-04","2017-06-04","2","55926","190"
"223366","2017-04-10","2017-04-10","1","74363","192"
"223372","2017-04-10","2017-04-10","1","160598","193"
"223380","2017-04-11","2017-04-20","3","138530","192"
"223385","2017-04-17","2017-05-02","2","9547","190"
"223397","2017-05-01","2017-05-01","1","128141","192"
"223402","2017-04-10","2017-04-10","1","91274","190"
"223403","2017-04-10","2017-04-10","1","185765","193"
"223408","2017-04-10","2017-04-10","1","180416","190"
"223409","2017-04-10","2017-04-10","1","171026","190"
"223416","2017-04-10","2017-04-10","1","192035","190"
"223418","2017-04-20","2017-04-20","1","192035","190"
"223419","2017-04-10","2017-04-20","4","23065","192"
"223424","2017-04-10","2017-04-10","1","139973","192"
"223435","2017-04-10","2017-04-10","2","192035","190"
"223441","2017-04-22","2017-05-06","5","192035","190"
"223443","2017-04-10","2017-05-19","6","152445","190"
"223444","2017-04-10","2017-05-15","13","201016","192"
"223449","2017-04-10","2017-04-10","1","164881","193"
"223452","2017-04-10","2017-04-10","1","113868","190"
"223457","2017-04-10","2017-04-10","1","164881","193"
"223460","2017-04-10","2017-04-10","1","113868","190"
"223468","2017-04-10","2017-05-11","3","187411","193"
"223469","2017-04-19","2017-04-19","1","192035","190"
"223477","2017-04-10","2017-04-10","1","11623","190"
"223494","2017-05-19","2017-05-19","1","11623","190"
"223507","2017-04-10","2017-04-22","3","55926","190"
"223508","2017-04-10","2017-04-10","1","112343","192"
"223516","2017-04-10","2017-04-10","1","128446","190"
"223521","2017-04-13","2017-04-13","1","175880","193"
"223524","2017-04-13","2017-04-15","2","11623","190"
"223527","2017-04-10","2017-04-13","2","135529","190"
"223532","2017-04-10","2017-04-20","5","113868","190"
"223536","2017-04-13","2017-05-14","8","11623","190"
"223538","2017-05-07","2017-05-07","1","11623","190"
"223539","2017-04-19","2017-04-25","3","11623","190"
"223553","2017-04-13","2017-05-16","2","11623","190"
"223555","2017-04-10","2017-04-16","2","187945","190"
"223558","2017-04-10","2017-04-10","1","146356","192"
"223568","2017-04-16","2017-04-16","1","11623","190"
"223570","2017-04-10","2017-04-10","1","169174","193"
"223571","2017-04-16","2017-04-16","1","76950","192"
"223579","2017-04-11","2017-05-27","8","220508","192"
"223580","2017-04-19","2017-04-19","1","155580","190"
"223586","2017-04-22","2017-06-05","2","218715","190"
"223588","2017-04-11","2017-04-11","1","11623","190"
"223595","2017-05-22","2017-05-22","1","19464","190"
"223597","2017-05-28","2017-05-28","1","11623","190"
"223602","2017-04-10","2017-04-10","1","128446","190"
"223603","2017-05-01","2017-05-01","1","216697","190"
"223604","2017-05-25","2017-05-27","3","11623","190"
"223605","2017-04-10","2017-05-21","4","216697","190"
"223606","2017-05-11","2017-06-05","17","81560","190"
"223611","2017-04-10","2017-04-10","1","180416","190"
"223614","2017-04-10","2017-04-10","1","171026","190"
"223616","2017-04-28","2017-05-11","4","11623","190"
"223620","2017-04-13","2017-04-13","1","55926","190"
"223622","2017-06-04","2017-06-04","1","53143","190"
"223624","2017-04-10","2017-04-10","1","25635","190"
"223628","2017-04-19","2017-04-19","1","192035","190"
"223631","2017-04-10","2017-05-25","5","113996","193"
"223635","2017-04-10","2017-04-10","1","113996","193"
"223637","2017-04-10","2017-05-11","3","67902","190"
"223641","2017-04-10","2017-04-24","7","170557","190"
"223643","2017-04-11","2017-05-25","2","11623","190"
"223652","2017-04-16","2017-04-16","1","216697","190"
"223661","2017-04-21","2017-04-22","2","216697","190"
"223662","2017-04-10","2017-04-10","1","19464","190"
"223672","2017-04-10","2017-04-10","1","202322","190"
"223674","2017-04-10","2017-04-10","1","113996","193"
"223676","2017-04-10","2017-04-11","2","74503","190"
"223685","2017-04-10","2017-04-10","1","113996","193"
"223686","2017-04-18","2017-05-13","6","53143","190"
"223691","2017-04-10","2017-05-20","4","36222","193"
"223696","2017-04-11","2017-04-11","1","378","190"
"223704","2017-04-13","2017-04-13","1","216697","190"
"223708","2017-04-10","2017-04-10","1","189517","190"
"223714","2017-04-13","2017-05-22","4","204683","190"
"223717","2017-04-10","2017-04-10","1","237","190"
"223721","2017-04-17","2017-05-13","2","216697","190"
"223723","2017-06-08","2017-06-08","1","43936","192"
"223755","2017-04-10","2017-04-14","2","31204","193"
"223759","2017-04-10","2017-04-18","2","167319","190"
"223760","2017-04-12","2017-04-12","1","216697","190"
"223764","2017-05-14","2017-05-21","4","216697","190"
"223765","2017-04-10","2017-04-13","2","184901","193"
"223770","2017-04-10","2017-04-18","2","142596","190"
"223772","2017-04-13","2017-05-27","9","216697","190"
"223778","2017-04-10","2017-04-10","1","71811","190"
"223782","2017-04-10","2017-04-10","1","23358","190"
"223791","2017-05-03","2017-05-17","5","192035","190"
"223795","2017-04-11","2017-04-11","1","168023","190"
"223801","2017-05-25","2017-05-25","1","63472","193"
"223807","2017-04-10","2017-04-14","2","99535","192"
"223817","2017-04-10","2017-04-10","1","55926","190"
"223820","2017-04-11","2017-04-22","3","139586","192"
"223821","2017-04-22","2017-04-22","1","74503","190"
"223842","2017-04-24","2017-04-24","1","219396","192"
"223856","2017-04-10","2017-04-21","2","182079","190"
"223858","2017-04-12","2017-05-17","2","160730","192"
"223861","2017-04-10","2017-04-10","1","163205","190"
"223863","2017-04-10","2017-04-12","2","46085","190"
"223865","2017-05-12","2017-05-12","1","11623","190"
"223868","2017-04-19","2017-05-31","2","11623","190"
"223869","2017-04-18","2017-04-18","1","11623","190"
"223886","2017-04-10","2017-04-10","1","3408","190"
"223887","2017-06-09","2017-06-09","1","42331","190"
"223888","2017-04-10","2017-04-10","1","182079","190"
"223889","2017-05-04","2017-05-04","1","55926","190"
"223902","2017-04-23","2017-05-29","3","55926","190"
"223907","2017-05-12","2017-05-24","5","11623","190"
"223908","2017-04-23","2017-04-29","2","90796","192"
"223912","2017-04-13","2017-04-13","1","128248","192"
"223913","2017-04-16","2017-04-22","3","11623","190"
"223923","2017-04-10","2017-05-02","7","182079","190"
"223926","2017-04-22","2017-04-22","1","192035","190"
"223929","2017-04-14","2017-06-01","6","11623","190"
"223932","2017-04-10","2017-05-21","3","73697","190"
"223933","2017-04-10","2017-04-10","1","75560","190"
"223935","2017-04-10","2017-04-14","2","197796","190"
"223941","2017-05-10","2017-05-16","2","90796","192"
"223946","2017-04-13","2017-05-10","4","11623","190"
"223947","2017-04-19","2017-04-19","1","74503","190"
"223949","2017-04-10","2017-04-14","3","185765","193"
"223950","2017-05-21","2017-05-21","1","136682","190"
"223954","2017-04-10","2017-05-27","2","90796","192"
"223966","2017-04-13","2017-05-29","2","55926","190"
"223974","2017-04-14","2017-05-06","4","55926","190"
"223980","2017-04-10","2017-04-10","1","55926","190"
"223985","2017-04-24","2017-05-17","2","206780","192"
"223990","2017-04-13","2017-04-13","1","197796","190"
"223991","2017-04-10","2017-04-10","1","144612","190"
"223993","2017-04-11","2017-05-25","3","187945","190"
"223997","2017-04-13","2017-04-13","1","55926","190"
"224013","2017-04-10","2017-04-10","1","128141","192"
"224024","2017-05-12","2017-05-12","1","11623","190"
"224026","2017-04-18","2017-04-18","1","160730","192"
"224028","2017-04-10","2017-05-12","2","144612","190"
"224031","2017-04-22","2017-05-29","5","150913","190"
"224032","2017-04-11","2017-05-29","3","55926","190"
"224045","2017-04-10","2017-04-10","1","143145","190"
"224059","2017-04-11","2017-04-22","3","192811","190"
"224065","2017-04-10","2017-05-26","4","36202","190"
"224066","2017-04-14","2017-04-14","1","33792","190"
"224076","2017-04-10","2017-05-25","2","197796","190"
"224077","2017-04-19","2017-05-15","4","113868","190"
"224081","2017-04-19","2017-04-27","2","11623","190"
"224083","2017-04-10","2017-04-10","1","19921","190"
"224090","2017-04-13","2017-04-20","2","151140","193"
"224092","2017-05-05","2017-05-05","1","46085","190"
"224106","2017-04-10","2017-05-19","8","129752","190"
"224118","2017-04-10","2017-04-29","5","182172","190"
"224127","2017-06-09","2017-06-09","1","101164","190"
"224148","2017-04-13","2017-04-13","1","182172","190"
"224166","2017-04-21","2017-04-21","3","182172","190"
"224167","2017-04-10","2017-04-10","1","113988","190"
"224180","2017-04-16","2017-04-16","1","213850","193"
"224182","2017-05-02","2017-05-02","1","113988","190"
"224186","2017-04-11","2017-04-11","1","138530","192"
"224190","2017-04-24","2017-04-24","3","11623","190"
"224194","2017-04-10","2017-05-20","4","90796","192"
"224203","2017-04-20","2017-06-06","4","113868","190"
"224207","2017-04-11","2017-04-11","1","201257","193"
"224208","2017-04-13","2017-04-13","1","204683","190"
"224211","2017-04-14","2017-04-22","3","185462","192"
"224221","2017-04-11","2017-04-21","2","43076","190"
"224226","2017-04-10","2017-04-10","1","96114","190"
"224229","2017-04-14","2017-04-14","1","192811","190"
"224234","2017-04-11","2017-04-23","5","198633","190"
"224238","2017-04-10","2017-04-10","1","86021","190"
"224241","2017-04-10","2017-04-10","1","209305","192"
"224242","2017-04-10","2017-04-26","4","196670","192"
"224243","2017-04-10","2017-04-10","1","201257","193"
"224248","2017-04-11","2017-04-26","2","212386","190"
"224250","2017-04-14","2017-04-14","2","138530","192"
"224251","2017-05-15","2017-05-15","2","31831","190"
"224259","2017-05-26","2017-05-26","1","82193","190"
"224260","2017-04-10","2017-04-10","1","186507","192"
"224269","2017-04-10","2017-04-10","1","211250","193"
"224273","2017-04-11","2017-04-11","1","201257","193"
"224277","2017-04-10","2017-04-10","1","201257","193"
"224281","2017-04-14","2017-04-14","1","185765","193"
"224299","2017-04-10","2017-04-12","3","152445","190"
"224300","2017-04-10","2017-04-10","1","43923","192"
"224306","2017-04-10","2017-04-10","2","211250","193"
"224308","2017-05-25","2017-05-25","1","199372","192"
"224312","2017-04-10","2017-04-10","3","36202","190"
"224319","2017-04-19","2017-05-05","4","151461","193"
"224330","2017-04-10","2017-04-10","1","4350","193"
"224334","2017-04-10","2017-06-05","5","261","190"
"224335","2017-04-10","2017-04-11","2","197796","190"
"224338","2017-04-10","2017-04-26","4","220508","192"
"224339","2017-04-10","2017-06-06","10","152445","190"
"224340","2017-04-10","2017-04-10","1","157405","190"
"224342","2017-04-10","2017-05-23","5","218715","190"
"224347","2017-04-26","2017-04-26","1","204683","190"
"224349","2017-04-26","2017-04-26","1","144612","190"
"224359","2017-04-10","2017-04-10","1","201257","193"
"224363","2017-04-14","2017-04-23","3","152445","190"
"224364","2017-04-10","2017-04-10","1","31687","193"
"224370","2017-04-10","2017-04-10","1","211250","193"
"224372","2017-04-22","2017-05-05","3","163205","190"
"224375","2017-05-17","2017-05-17","1","96660","192"
"224377","2017-04-16","2017-04-25","2","11623","190"
"224378","2017-05-28","2017-05-28","1","151766","193"
"224379","2017-04-13","2017-04-13","1","214487","193"
"224384","2017-04-11","2017-04-20","3","152445","190"
"224387","2017-04-10","2017-04-10","1","211250","193"
"224390","2017-04-25","2017-04-25","1","113868","190"
"224397","2017-04-10","2017-04-16","3","122583","190"
"224400","2017-04-10","2017-04-29","3","95894","192"
"224402","2017-04-10","2017-04-10","1","113868","190"
"224404","2017-04-10","2017-04-10","1","211250","193"
"224409","2017-04-10","2017-04-10","1","201257","193"
"224412","2017-04-19","2017-04-19","1","161787","190"
"224415","2017-06-01","2017-06-01","1","336305","190"
"224416","2017-04-10","2017-04-10","1","158883","190"
"224422","2017-04-10","2017-05-29","3","144612","190"
"224426","2017-04-10","2017-05-13","2","43076","190"
"224465","2017-04-10","2017-04-10","1","144612","190"
"224466","2017-04-20","2017-05-07","4","198633","190"
"224471","2017-04-13","2017-04-13","1","4350","193"
"224490","2017-04-17","2017-04-17","1","88024","190"
"224493","2017-04-13","2017-04-13","1","197796","190"
"224496","2017-04-27","2017-05-03","2","109034","190"
"224501","2017-04-16","2017-04-16","1","154351","190"
"224508","2017-04-13","2017-04-26","2","11623","190"
"224513","2017-04-10","2017-05-04","20","128248","192"
"224515","2017-04-27","2017-04-27","1","204683","190"
"224523","2017-04-11","2017-04-11","1","156188","190"
"224526","2017-05-16","2017-06-04","2","218715","190"
"224537","2017-04-19","2017-04-21","5","113868","190"
"224540","2017-04-10","2017-04-12","3","182956","193"
"224549","2017-04-10","2017-05-29","9","215222","193"
"224591","2017-04-10","2017-05-14","5","182172","190"
"224603","2017-04-10","2017-04-10","1","185765","193"
"224604","2017-04-10","2017-04-10","1","185765","193"
"224609","2017-04-10","2017-04-10","1","24740","190"
"224630","2017-04-10","2017-04-10","1","146356","192"
"224640","2017-04-26","2017-04-30","2","224444","192"
"224644","2017-05-14","2017-05-14","1","163205","190"
"224652","2017-04-10","2017-04-10","2","95894","192"
"224653","2017-04-28","2017-06-09","3","220914","190"
"224656","2017-04-20","2017-04-20","1","113868","190"
"224658","2017-04-10","2017-04-10","1","192035","190"
"224662","2017-04-23","2017-04-23","2","46085","190"
"224665","2017-04-10","2017-04-10","1","192035","190"
"224670","2017-04-10","2017-05-01","8","46085","190"
