id,last
"242326","2017-05-15"
"242328","2017-06-23"
"242330","2017-07-22"
"242334","2017-04-21"
"242341","2017-06-22"
"242349","2017-06-09"
"242353","2017-05-16"
"242396","2017-06-29"
"242403","2017-07-20"
"242420","2017-04-16"
"242424","2017-06-29"
"242429","2017-07-06"
"242433","2017-04-15"
"242438","2017-06-19"
"242447","2017-07-17"
"242455","2017-07-08"
"242457","2017-07-15"
"242472","2017-04-15"
"242483","2017-06-18"
"242504","2017-04-15"
"242545","2017-05-31"
"242561","2017-04-15"
"242574","2017-04-15"
"242578","2017-04-15"
"242580","2017-04-16"
"242591","2017-06-29"
"242594","2017-07-22"
"242597","2017-04-15"
"242628","2017-04-16"
"242633","2017-07-14"
"242634","2017-06-17"
"242635","2017-05-09"
"242636","2017-07-07"
"242639","2017-04-17"
"242648","2017-06-05"
"242658","2017-07-02"
"242669","2017-06-01"
"242687","2017-07-26"
"242720","2017-04-15"
"242721","2017-04-15"
"242730","2017-05-28"
"242734","2017-04-16"
"242740","2017-07-20"
"242743","2017-06-29"
"242747","2017-07-24"
"242751","2017-06-25"
"242754","2017-06-29"
"242757","2017-04-19"
"242759","2017-04-16"
"242764","2017-04-15"
"242768","2017-07-18"
"242798","2017-04-16"
"242811","2017-07-25"
"242818","2017-04-20"
"242825","2017-06-23"
"242827","2017-05-17"
"242828","2017-06-08"
"242862","2017-04-23"
"242863","2017-05-13"
"242888","2017-07-17"
"242898","2017-04-22"
"242903","2017-06-26"
"242916","2017-07-19"
"242917","2017-04-16"
"242921","2017-04-21"
"242929","2017-07-18"
"242952","2017-06-14"
"242954","2017-04-15"
"242958","2017-04-16"
"242965","2017-06-04"
"242969","2017-06-13"
"242981","2017-04-17"
"242989","2017-04-25"
"242997","2017-05-27"
"243015","2017-07-26"
"243016","2017-06-27"
"243018","2017-07-18"
"243028","2017-04-16"
"243033","2017-04-17"
"243045","2017-05-03"
"243091","2017-04-24"
"243104","2017-07-18"
"243125","2017-07-01"
"243129","2017-06-18"
"243138","2017-07-10"
"243147","2017-04-16"
"243148","2017-07-25"
"243171","2017-06-14"
"243175","2017-04-16"
"243182","2017-06-14"
"243193","2017-07-16"
"243204","2017-06-02"
"243217","2017-07-26"
"243235","2017-06-09"
"243240","2017-04-16"
"243242","2017-05-26"
"243243","2017-07-19"
"243249","2017-05-22"
"243254","2017-04-19"
"243256","2017-06-13"
"243260","2017-04-16"
"243261","2017-05-07"
"243264","2017-07-02"
"243276","2017-04-16"
"243309","2017-07-27"
"243311","2017-04-16"
"243316","2017-07-13"
"243323","2017-05-19"
"243327","2017-04-18"
"243342","2017-04-16"
"243355","2017-04-19"
"243367","2017-07-13"
"243375","2017-06-29"
"243378","2017-05-28"
"243381","2017-07-23"
"243401","2017-07-25"
"243402","2017-06-06"
"243403","2017-04-16"
"243424","2017-05-02"
"243428","2017-07-04"
"243448","2017-07-23"
"243450","2017-05-19"
"243456","2017-06-23"
"243459","2017-07-17"
"243460","2017-04-16"
"243472","2017-07-21"
"243483","2017-04-16"
"243489","2017-06-01"
"243491","2017-07-06"
"243494","2017-04-19"
"243505","2017-05-17"
"243507","2017-04-16"
"243508","2017-04-17"
"243525","2017-04-16"
"243527","2017-04-22"
"243530","2017-04-16"
"243532","2017-07-12"
"243537","2017-04-21"
"243549","2017-06-10"
"243551","2017-07-24"
"243565","2017-04-16"
"243570","2017-04-29"
"243575","2017-05-22"
"243585","2017-05-16"
"243599","2017-07-05"
"243606","2017-04-16"
"243613","2017-04-16"
"243615","2017-07-01"
"243616","2017-04-21"
"243622","2017-04-21"
"243624","2017-04-23"
"243629","2017-07-11"
"243642","2017-07-07"
"243643","2017-07-01"
"243646","2017-07-08"
"243648","2017-07-06"
"243659","2017-05-26"
"243660","2017-07-18"
"243670","2017-04-16"
"243671","2017-05-22"
"243673","2017-07-26"
"243682","2017-07-23"
"243690","2017-04-16"
"243691","2017-06-28"
"243699","2017-04-16"
"243702","2017-05-09"
"243718","2017-04-30"
"243720","2017-04-16"
"243722","2017-04-29"
"243723","2017-04-21"
"243729","2017-04-16"
"243738","2017-06-30"
"243741","2017-04-16"
"243745","2017-05-11"
"243756","2017-07-23"
"243760","2017-04-16"
"243777","2017-07-28"
"243778","2017-06-26"
"243781","2017-07-22"
"243786","2017-05-03"
"243792","2017-06-09"
"243799","2017-04-18"
"243807","2017-04-21"
"243813","2017-06-27"
"243816","2017-06-05"
"243817","2017-04-20"
"243821","2017-05-14"
"243831","2017-04-20"
"243836","2017-04-21"
"243837","2017-06-29"
"243842","2017-04-16"
"243850","2017-05-23"
"243852","2017-04-21"
"243864","2017-04-16"
"243867","2017-04-19"
"243876","2017-04-16"
"243889","2017-04-16"
"243912","2017-06-19"
"243934","2017-07-15"
"243945","2017-07-17"
"243948","2017-07-21"
"243952","2017-06-14"
"243964","2017-07-24"
"243979","2017-07-05"
"243981","2017-04-16"
"243999","2017-04-22"
"244010","2017-04-16"
"244017","2017-07-02"
"244026","2017-04-16"
"244046","2017-05-09"
"244067","2017-07-27"
"244071","2017-06-11"
"244078","2017-06-09"
"244092","2017-07-25"
"244098","2017-07-11"
"244100","2017-05-07"
"244115","2017-05-15"
"244118","2017-07-03"
"244136","2017-06-11"
"244139","2017-07-13"
"244145","2017-07-10"
"244147","2017-07-24"
"244148","2017-07-18"
"244150","2017-07-05"
"244153","2017-07-21"
"244157","2017-07-23"
"244161","2017-07-17"
"244163","2017-04-16"
"244190","2017-05-09"
"244192","2017-04-16"
"244202","2017-05-04"
"244204","2017-07-18"
"244239","2017-06-29"
"244240","2017-06-26"
"244244","2017-04-22"
"244249","2017-06-09"
"244264","2017-04-16"
"244270","2017-04-16"
"244272","2017-07-17"
"244284","2017-04-16"
"244287","2017-07-26"
"244288","2017-05-10"
"244292","2017-06-26"
"244303","2017-05-15"
"244305","2017-07-01"
"244324","2017-05-05"
"244343","2017-04-16"
"244344","2017-07-12"
"244349","2017-04-16"
"244353","2017-05-16"
"244357","2017-05-19"
"244374","2017-07-24"
"244384","2017-05-26"
"244385","2017-04-30"
"244388","2017-04-16"
"244392","2017-04-21"
"244404","2017-07-21"
"244417","2017-07-10"
"244422","2017-07-17"
"244423","2017-04-16"
"244442","2017-05-29"
"244463","2017-04-16"
"244494","2017-07-09"
"244497","2017-06-27"
"244504","2017-04-26"
"244515","2017-07-21"
"244520","2017-07-24"
"244524","2017-05-13"
"244534","2017-04-20"
"244543","2017-04-30"
"244555","2017-05-15"
"244559","2017-07-08"
"244561","2017-06-20"
"244566","2017-04-16"
"244575","2017-04-16"
"244579","2017-04-16"
"244580","2017-07-10"
"244588","2017-04-16"
"244610","2017-04-18"
"244620","2017-06-27"
"244630","2017-04-16"
"244632","2017-07-13"
"244633","2017-05-23"
"244634","2017-05-20"
"244638","2017-05-23"
"244639","2017-05-14"
"244658","2017-04-21"
"244659","2017-07-24"
"244661","2017-04-23"
"244682","2017-06-29"
"244692","2017-05-15"
"244701","2017-04-16"
"244708","2017-06-24"
"244710","2017-07-09"
"244713","2017-07-16"
"244714","2017-05-26"
"244718","2017-07-27"
"244720","2017-05-26"
"244742","2017-07-15"
"244750","2017-06-23"
"244766","2017-04-16"
"244777","2017-07-13"
"244783","2017-05-09"
"244787","2017-06-19"
"244794","2017-06-29"
"244801","2017-04-16"
"244815","2017-04-16"
"244821","2017-06-14"
"244822","2017-07-07"
"244838","2017-07-18"
"244846","2017-05-18"
"244856","2017-07-21"
"244857","2017-07-12"
"244867","2017-04-19"
"244868","2017-05-27"
"244891","2017-04-16"
"244905","2017-06-17"
"244910","2017-04-17"
"244915","2017-07-13"
"244949","2017-07-16"
"244952","2017-04-16"
"244957","2017-05-04"
"244960","2017-05-13"
"244963","2017-07-10"
"244971","2017-06-26"
"244974","2017-04-21"
"244977","2017-07-15"
"244982","2017-05-02"
"244995","2017-04-16"
"245014","2017-05-19"
"245017","2017-05-04"
"245018","2017-05-23"
"245029","2017-04-17"
"245041","2017-04-30"
"245048","2017-07-18"
"245058","2017-04-17"
"245073","2017-04-17"
"245092","2017-05-16"
"245096","2017-07-20"
"245127","2017-04-17"
"245130","2017-04-17"
"245131","2017-06-29"
"245157","2017-06-21"
"245212","2017-06-30"
"245221","2017-04-25"
"245224","2017-04-17"
"245227","2017-06-24"
"245231","2017-05-25"
"245235","2017-04-20"
"245244","2017-05-07"
"245246","2017-05-27"
"245266","2017-06-27"
"245267","2017-07-14"
"245280","2017-07-15"
"245283","2017-06-16"
"245287","2017-04-17"
"245289","2017-06-25"
"245306","2017-05-06"
"245311","2017-04-17"
"245316","2017-07-21"
"245318","2017-07-22"
"245341","2017-04-27"
"245350","2017-04-29"
"245362","2017-06-28"
"245375","2017-07-14"
"245386","2017-07-17"
"245391","2017-07-17"
"245404","2017-05-27"
"245405","2017-05-19"
"245411","2017-07-17"
"245414","2017-07-14"
"245434","2017-05-26"
"245469","2017-07-02"
"245476","2017-06-23"
"245479","2017-05-20"
"245480","2017-04-17"
"245485","2017-04-17"
"245486","2017-04-29"
"245491","2017-04-17"
"245494","2017-04-17"
"245506","2017-06-13"
"245508","2017-07-23"
"245512","2017-07-11"
"245515","2017-04-25"
"245518","2017-04-19"
"245519","2017-06-22"
"245521","2017-05-10"
"245527","2017-07-27"
"245541","2017-04-17"
"245555","2017-04-17"
"245557","2017-04-17"
"245569","2017-05-26"
"245580","2017-07-21"
"245582","2017-06-21"
"245587","2017-07-19"
"245594","2017-07-08"
"245601","2017-05-29"
"245605","2017-07-14"
"245623","2017-07-08"
"245626","2017-07-21"
"245633","2017-07-25"
"245636","2017-05-06"
"245640","2017-05-04"
"245643","2017-04-17"
"245649","2017-06-02"
"245651","2017-06-14"
"245654","2017-07-21"
"245659","2017-06-29"
"245667","2017-07-14"
"245672","2017-06-27"
"245683","2017-05-28"
"245688","2017-07-13"
"245691","2017-07-26"
"245695","2017-04-17"
"245700","2017-04-25"
"245703","2017-06-27"
"245704","2017-07-12"
"245707","2017-06-27"
"245712","2017-06-12"
"245716","2017-06-08"
"245732","2017-04-18"
"245734","2017-04-20"
"245738","2017-05-10"
"245745","2017-07-20"
"245753","2017-07-14"
"245755","2017-05-07"
"245756","2017-06-08"
"245760","2017-07-18"
"245763","2017-07-17"
"245767","2017-05-03"
"245768","2017-05-26"
"245773","2017-07-18"
"245798","2017-05-19"
"245816","2017-05-16"
"245823","2017-05-13"
"245826","2017-05-05"
"245827","2017-07-17"
"245828","2017-04-17"
"245830","2017-07-19"
"245831","2017-04-17"
"245832","2017-07-07"
"245836","2017-04-17"
"245840","2017-07-14"
"245852","2017-07-20"
"245853","2017-06-17"
"245857","2017-07-27"
"245858","2017-06-01"
"245860","2017-07-18"
"245866","2017-05-09"
"245871","2017-05-15"
"245878","2017-04-21"
"245879","2017-05-27"
"245881","2017-07-21"
"245890","2017-04-27"
"245896","2017-06-30"
"245897","2017-06-25"
"245898","2017-07-21"
"245917","2017-05-04"
"245921","2017-04-17"
"245923","2017-07-23"
"245931","2017-06-19"
"245950","2017-07-22"
"245953","2017-07-21"
"245955","2017-05-06"
"245960","2017-06-10"
"245963","2017-07-20"
"245995","2017-06-24"
"246001","2017-07-17"
"246003","2017-04-21"
"246022","2017-05-03"
"246033","2017-07-17"
"246048","2017-06-29"
"246059","2017-07-19"
"246067","2017-05-28"
"246068","2017-07-10"
"246073","2017-05-12"
"246077","2017-04-21"
"246098","2017-05-01"
"246133","2017-04-26"
"246141","2017-04-18"
"246150","2017-07-04"
"246152","2017-06-29"
"246156","2017-07-26"
"246160","2017-05-27"
"246161","2017-06-16"
"246177","2017-04-21"
"246192","2017-04-17"
"246195","2017-07-11"
"246198","2017-07-15"
"246205","2017-05-28"
"246226","2017-07-26"
"246229","2017-05-24"
"246234","2017-07-17"
"246236","2017-04-17"
"246261","2017-06-18"
"246267","2017-05-12"
"246285","2017-07-24"
"246289","2017-06-18"
"246292","2017-04-17"
"246296","2017-04-17"
"246317","2017-06-19"
"246365","2017-06-29"
"246379","2017-07-21"
"246399","2017-04-19"
"246408","2017-06-23"
"246412","2017-06-19"
"246414","2017-04-19"
"246424","2017-07-23"
"246437","2017-07-06"
"246438","2017-06-16"
"246459","2017-05-12"
"246460","2017-04-17"
"246461","2017-07-17"
"246463","2017-04-17"
"246474","2017-04-22"
"246477","2017-06-02"
"246498","2017-06-29"
"246501","2017-07-11"
"246507","2017-06-26"
"246519","2017-04-23"
"246525","2017-04-24"
"246526","2017-06-06"
"246530","2017-05-14"
"246537","2017-07-21"
"246544","2017-04-29"
"246547","2017-06-14"
"246556","2017-04-17"
"246578","2017-06-20"
"246586","2017-07-26"
"246588","2017-05-29"
"246592","2017-07-26"
"246599","2017-06-20"
"246601","2017-07-21"
"246605","2017-04-24"
"246610","2017-06-29"
"246615","2017-06-09"
"246617","2017-07-11"
"246620","2017-04-17"
"246643","2017-04-20"
"246646","2017-04-17"
"246666","2017-04-20"
"246671","2017-05-08"
"246673","2017-04-17"
"246676","2017-07-21"
"246678","2017-07-07"
"246683","2017-06-11"
"246689","2017-04-25"
"246697","2017-07-18"
"246699","2017-07-17"
"246701","2017-07-03"
"246703","2017-04-17"
"246715","2017-04-17"
"246716","2017-05-14"
"246721","2017-05-03"
"246733","2017-04-23"
"246739","2017-06-10"
"246749","2017-04-17"
"246762","2017-07-03"
"246790","2017-04-23"
"246802","2017-06-28"
"246809","2017-04-17"
"246820","2017-05-02"
"246831","2017-06-24"
"246836","2017-06-29"
"246838","2017-04-17"
"246839","2017-06-12"
"246843","2017-05-07"
"246845","2017-05-03"
"246869","2017-05-08"
"246871","2017-04-20"
"246896","2017-07-14"
"246910","2017-06-19"
"246917","2017-04-17"
"246918","2017-04-18"
"246921","2017-07-25"
"246924","2017-06-29"
"246930","2017-06-03"
"246935","2017-06-24"
"246955","2017-06-10"
"246974","2017-06-29"
"247001","2017-04-22"
"247003","2017-06-28"
"247014","2017-05-17"
"247027","2017-07-22"
"247041","2017-06-25"
"247042","2017-05-06"
"247045","2017-06-11"
"247050","2017-06-16"
"247056","2017-04-20"
"247064","2017-05-03"
"247093","2017-04-24"
"247096","2017-06-30"
"247139","2017-04-17"
"247140","2017-07-15"
"247145","2017-05-28"
"247148","2017-05-14"
"247151","2017-04-22"
"247163","2017-04-23"
"247172","2017-07-15"
"247178","2017-04-17"
"247195","2017-04-22"
"247202","2017-07-07"
"247208","2017-07-03"
"247217","2017-07-20"
"247233","2017-04-17"
"247252","2017-07-18"
"247259","2017-04-20"
"247269","2017-04-21"
"247273","2017-04-22"
"247276","2017-04-22"
"247278","2017-07-17"
"247281","2017-04-21"
"247283","2017-07-20"
"247292","2017-06-04"
"247295","2017-04-23"
"247300","2017-07-09"
"247309","2017-04-18"
"247319","2017-07-24"
"247320","2017-05-06"
"247321","2017-07-15"
"247339","2017-04-29"
"247344","2017-07-26"
"247349","2017-06-10"
"247362","2017-04-17"
"247369","2017-05-27"
"247380","2017-07-05"
"247393","2017-06-16"
"247397","2017-07-26"
"247398","2017-07-21"
"247426","2017-06-16"
"247447","2017-04-17"
"247462","2017-07-06"
"247472","2017-04-17"
"247481","2017-06-10"
"247485","2017-07-18"
"247495","2017-05-20"
"247502","2017-04-29"
"247512","2017-04-17"
"247515","2017-04-20"
"247516","2017-05-28"
"247518","2017-04-24"
"247521","2017-05-14"
"247522","2017-06-10"
"247535","2017-04-29"
"247568","2017-04-18"
"247580","2017-06-23"
"247602","2017-05-27"
"247606","2017-04-18"
"247607","2017-07-03"
"247608","2017-07-23"
"247611","2017-04-18"
"247617","2017-04-24"
"247622","2017-05-13"
"247631","2017-04-19"
"247638","2017-04-19"
"247648","2017-05-21"
"247652","2017-04-20"
"247653","2017-05-28"
"247661","2017-04-18"
"247665","2017-04-18"
"247673","2017-07-19"
"247694","2017-05-06"
"247698","2017-07-26"
"247712","2017-05-02"
"247713","2017-04-18"
"247714","2017-06-27"
"247737","2017-07-01"
"247759","2017-07-11"
"247769","2017-05-23"
"247778","2017-07-27"
"247783","2017-04-18"
"247785","2017-04-28"
"247789","2017-04-29"
"247791","2017-07-12"
"247796","2017-04-21"
"247805","2017-06-26"
"247808","2017-04-21"
"247812","2017-04-18"
"247813","2017-06-10"
"247816","2017-05-07"
"247820","2017-04-20"
"247856","2017-06-16"
"247859","2017-04-19"
"247860","2017-04-25"
"247865","2017-04-22"
"247872","2017-07-08"
"247873","2017-06-18"
"247879","2017-07-14"
"247880","2017-07-19"
"247882","2017-06-05"
"247887","2017-07-10"
"247894","2017-04-22"
"247903","2017-06-27"
"247917","2017-07-19"
"247924","2017-05-12"
"247928","2017-04-26"
"247950","2017-04-18"
"247956","2017-04-18"
"247961","2017-06-28"
"247963","2017-07-26"
"247968","2017-07-10"
"247976","2017-06-27"
"247979","2017-04-26"
"247990","2017-07-15"
"247992","2017-04-19"
"247993","2017-05-12"
"248012","2017-04-18"
"248028","2017-04-18"
"248034","2017-04-29"
"248046","2017-04-18"
"248055","2017-04-18"
"248062","2017-07-24"
"248069","2017-07-28"
"248086","2017-06-07"
"248087","2017-06-29"
"248088","2017-05-27"
"248090","2017-07-21"
"248093","2017-05-29"
"248098","2017-04-24"
"248106","2017-04-18"
"248108","2017-04-19"
"248133","2017-06-29"
"248134","2017-05-12"
"248139","2017-05-12"
"248140","2017-05-19"
"248148","2017-07-23"
"248150","2017-06-19"
"248172","2017-05-22"
"248178","2017-06-16"
"248189","2017-04-21"
"248200","2017-05-11"
"248204","2017-07-26"
"248205","2017-06-17"
"248226","2017-04-18"
"248246","2017-04-18"
"248253","2017-07-27"
"248257","2017-05-22"
"248265","2017-06-15"
"248268","2017-07-17"
"248286","2017-07-08"
"248287","2017-07-02"
"248315","2017-04-30"
"248325","2017-06-23"
"248328","2017-06-18"
"248339","2017-07-15"
"248351","2017-04-18"
"248362","2017-07-10"
"248366","2017-05-04"
"248370","2017-06-12"
"248371","2017-06-27"
"248376","2017-07-19"
"248380","2017-06-10"
"248389","2017-05-05"
"248393","2017-06-28"
"248395","2017-04-22"
"248397","2017-07-11"
"248398","2017-07-18"
"248402","2017-04-21"
"248416","2017-06-23"
"248425","2017-07-18"
"248428","2017-04-18"
"248432","2017-04-21"
"248441","2017-07-17"
"248445","2017-07-14"
"248453","2017-06-19"
"248455","2017-07-28"
"248472","2017-05-07"
"248474","2017-04-23"
"248482","2017-07-10"
"248490","2017-07-19"
"248495","2017-04-20"
"248509","2017-07-22"
"248515","2017-06-10"
"248519","2017-04-20"
"248527","2017-07-18"
"248531","2017-07-20"
"248533","2017-07-01"
"248536","2017-04-23"
"248544","2017-04-18"
"248546","2017-06-10"
"248567","2017-04-18"
"248581","2017-05-21"
"248582","2017-07-20"
"248585","2017-07-11"
"248588","2017-06-04"
"248600","2017-06-23"
"248608","2017-07-14"
"248613","2017-06-11"
"248620","2017-07-11"
"248621","2017-04-24"
"248627","2017-07-21"
"248629","2017-06-23"
"248630","2017-06-27"
"248631","2017-07-23"
"248636","2017-04-26"
"248639","2017-06-29"
"248650","2017-07-11"
"248664","2017-06-17"
"248667","2017-07-08"
"248672","2017-07-19"
"248673","2017-05-08"
"248678","2017-06-16"
"248679","2017-06-29"
"248680","2017-06-16"
"248683","2017-07-26"
"248691","2017-07-24"
"248707","2017-06-27"
"248711","2017-07-11"
"248712","2017-07-01"
"248713","2017-06-29"
"248720","2017-04-18"
"248728","2017-05-01"
"248734","2017-06-23"
"248736","2017-07-23"
"248761","2017-05-13"
"248762","2017-07-17"
"248763","2017-06-05"
"248766","2017-04-20"
"248768","2017-07-14"
"248771","2017-07-10"
"248775","2017-07-17"
"248784","2017-06-27"
"248786","2017-07-15"
"248787","2017-04-18"
"248800","2017-04-18"
"248807","2017-04-20"
"248809","2017-05-03"
"248812","2017-07-19"
"248813","2017-07-12"
"248831","2017-07-22"
"248838","2017-07-17"
"248839","2017-07-20"
"248862","2017-04-19"
"248876","2017-06-19"
"248877","2017-07-07"
"248879","2017-07-07"
"248893","2017-06-16"
"248898","2017-07-09"
"248899","2017-06-07"
"248918","2017-06-29"
"248940","2017-05-12"
"248949","2017-06-25"
"248959","2017-05-20"
"248965","2017-07-11"
"248969","2017-07-17"
"248975","2017-05-03"
"248995","2017-07-08"
"249001","2017-04-18"
"249002","2017-06-22"
"249008","2017-05-07"
"249009","2017-05-11"
"249017","2017-07-18"
"249019","2017-04-21"
"249024","2017-04-29"
"249026","2017-04-18"
"249039","2017-07-06"
"249047","2017-05-26"
"249061","2017-04-18"
"249073","2017-05-02"
"249074","2017-04-19"
"249077","2017-05-01"
"249083","2017-07-17"
"249091","2017-07-19"
"249093","2017-04-18"
"249095","2017-07-25"
"249097","2017-05-28"
"249106","2017-06-07"
"249114","2017-06-06"
"249117","2017-06-25"
"249123","2017-06-24"
"249139","2017-05-15"
"249149","2017-07-26"
"249164","2017-04-18"
"249182","2017-04-22"
"249192","2017-04-18"
"249201","2017-04-29"
"249203","2017-05-20"
"249209","2017-05-12"
"249211","2017-06-14"
"249212","2017-05-26"
"249219","2017-06-29"
"249227","2017-05-26"
"249235","2017-07-08"
"249247","2017-07-27"
"249253","2017-07-12"
"249254","2017-07-17"
"249256","2017-06-11"
"249263","2017-07-11"
"249270","2017-04-20"
"249278","2017-07-26"
"249280","2017-07-10"
"249283","2017-04-19"
"249292","2017-05-13"
"249294","2017-05-12"
"249306","2017-07-20"
"249321","2017-05-13"
"249322","2017-04-23"
"249334","2017-07-10"
"249338","2017-07-22"
"249347","2017-07-24"
"249367","2017-06-14"
"249368","2017-07-23"
"249370","2017-06-27"
"249378","2017-04-20"
"249380","2017-04-26"
"249387","2017-05-13"
"249392","2017-04-20"
"249407","2017-06-25"
"249419","2017-07-18"
"249430","2017-04-19"
"249433","2017-07-19"
"249459","2017-05-18"
"249471","2017-07-17"
"249476","2017-05-05"
"249480","2017-04-18"
"249482","2017-06-27"
"249492","2017-04-18"
"249495","2017-07-03"
"249505","2017-07-02"
"249506","2017-04-22"
"249507","2017-04-18"
"249510","2017-06-25"
"249514","2017-07-21"
"249517","2017-07-08"
"249521","2017-04-25"
"249529","2017-07-27"
"249544","2017-07-09"
"249545","2017-04-20"
"249546","2017-06-25"
"249548","2017-07-17"
"249553","2017-04-18"
"249571","2017-05-12"
"249579","2017-07-26"
"249594","2017-07-26"
"249598","2017-05-25"
"249606","2017-07-19"
"249607","2017-07-17"
"249616","2017-04-24"
"249624","2017-06-15"
"249625","2017-07-26"
"249643","2017-06-21"
"249645","2017-07-12"
"249650","2017-06-25"
"249656","2017-05-18"
"249665","2017-06-28"
"249690","2017-04-18"
"249691","2017-07-21"
"249697","2017-06-13"
"249702","2017-06-26"
"249706","2017-04-23"
"249719","2017-04-18"
"249724","2017-06-18"
"249736","2017-04-18"
"249738","2017-07-20"
"249744","2017-04-18"
"249747","2017-05-12"
"249751","2017-05-16"
"249765","2017-07-21"
"249774","2017-07-14"
"249790","2017-07-18"
"249806","2017-06-22"
"249816","2017-06-29"
"249829","2017-07-21"
"249833","2017-07-17"
"249837","2017-04-19"
"249839","2017-04-19"
"249849","2017-07-25"
"249851","2017-07-23"
"249865","2017-06-07"
"249867","2017-07-26"
"249868","2017-06-22"
"249870","2017-07-17"
"249878","2017-06-19"
"249879","2017-07-24"
"249891","2017-04-19"
"249900","2017-04-21"
"249904","2017-07-11"
"249919","2017-07-25"
"249932","2017-04-19"
"249939","2017-07-15"
"249956","2017-07-17"
"249957","2017-07-23"
"249966","2017-07-25"
"249967","2017-05-23"
"249975","2017-07-04"
"249976","2017-04-23"
"249978","2017-04-19"
"249984","2017-05-12"
"249990","2017-06-08"
"249997","2017-07-04"
"250012","2017-05-10"
"250021","2017-07-22"
"250033","2017-04-18"
"250035","2017-06-13"
"250042","2017-04-23"
"250045","2017-05-24"
"250076","2017-04-30"
"250094","2017-04-20"
"250106","2017-04-19"
"250118","2017-05-29"
"250120","2017-05-17"
"250134","2017-06-29"
"250136","2017-05-04"
"250137","2017-07-09"
"250140","2017-05-11"
"250153","2017-07-19"
"250163","2017-05-03"
"250165","2017-05-24"
"250167","2017-06-29"
"250194","2017-07-19"
"250195","2017-07-23"
"250198","2017-07-21"
"250202","2017-07-08"
"250204","2017-06-23"
"250213","2017-05-14"
"250219","2017-05-28"
"250234","2017-05-30"
"250239","2017-07-20"
"250244","2017-05-19"
"250251","2017-04-27"
"250252","2017-06-27"
"250261","2017-04-22"
"250263","2017-04-19"
"250273","2017-04-19"
"250275","2017-06-04"
"250285","2017-04-19"
"250289","2017-05-24"
"250303","2017-07-18"
"250305","2017-06-22"
"250316","2017-07-18"
"250320","2017-06-22"
"250327","2017-05-16"
"250328","2017-07-18"
"250338","2017-07-03"
"250342","2017-04-19"
"250344","2017-07-26"
"250346","2017-05-15"
"250353","2017-05-10"
"250354","2017-04-19"
"250362","2017-04-30"
"250366","2017-07-17"
"250367","2017-05-27"
"250369","2017-05-09"
"250370","2017-06-12"
"250380","2017-07-23"
"250396","2017-07-28"
"250406","2017-04-19"
"250412","2017-05-22"
"250421","2017-06-03"
"250431","2017-07-13"
"250433","2017-07-18"
"250444","2017-07-14"
"250448","2017-04-20"
"250449","2017-07-17"
"250454","2017-04-19"
"250458","2017-06-14"
"250466","2017-07-14"
"250486","2017-07-26"
"250494","2017-07-22"
"250499","2017-06-13"
"250504","2017-04-19"
"250506","2017-06-14"
"250514","2017-06-22"
"250521","2017-04-19"
"250523","2017-06-28"
"250525","2017-05-07"
"250531","2017-04-19"
"250533","2017-04-24"
"250539","2017-07-26"
"250542","2017-07-15"
"250547","2017-06-16"
"250550","2017-05-15"
"250552","2017-07-24"
"250553","2017-04-19"
"250554","2017-07-14"
"250575","2017-07-18"
"250582","2017-06-28"
"250584","2017-04-19"
"250595","2017-04-21"
"250598","2017-07-03"
"250602","2017-04-19"
"250609","2017-07-11"
"250614","2017-07-17"
"250618","2017-07-18"
"250625","2017-07-25"
"250628","2017-07-10"
"250636","2017-07-17"
"250643","2017-07-12"
"250646","2017-06-29"
"250648","2017-04-19"
"250649","2017-06-22"
"250652","2017-04-19"
"250653","2017-04-26"
"250654","2017-07-13"
"250656","2017-07-07"
"250667","2017-06-29"
"250668","2017-07-03"
"250671","2017-06-28"
"250672","2017-06-09"
"250675","2017-04-19"
"250680","2017-04-22"
"250682","2017-04-19"
"250691","2017-04-19"
"250694","2017-07-18"
"250699","2017-04-19"
"250703","2017-06-19"
"250705","2017-04-21"
"250731","2017-06-29"
"250737","2017-05-06"
"250740","2017-05-22"
"250744","2017-05-27"
"250756","2017-07-13"
"250770","2017-06-14"
"250777","2017-07-22"
"250783","2017-06-23"
"250787","2017-06-24"
"250800","2017-05-27"
"250807","2017-05-08"
"250809","2017-05-10"
"250815","2017-06-18"
"250817","2017-07-11"
"250824","2017-07-22"
"250825","2017-07-18"
"250837","2017-07-19"
"250841","2017-05-12"
"250843","2017-07-27"
"250864","2017-04-21"
"250865","2017-04-21"
"250875","2017-07-17"
"250883","2017-04-19"
"250884","2017-05-09"
"250895","2017-04-26"
"250899","2017-06-29"
"250901","2017-06-16"
"250925","2017-05-07"
"250931","2017-04-19"
"250932","2017-07-02"
"250934","2017-04-19"
"250939","2017-06-20"
"250942","2017-04-20"
"250944","2017-04-20"
"250946","2017-07-19"
"250947","2017-04-19"
"250948","2017-04-20"
"250951","2017-07-06"
"250952","2017-05-06"
"250953","2017-07-27"
"250975","2017-06-18"
"250978","2017-05-19"
"250991","2017-07-24"
"250992","2017-04-23"
"250996","2017-07-11"
"251016","2017-07-15"
"251035","2017-07-11"
"251049","2017-07-14"
"251067","2017-04-21"
"251084","2017-04-19"
"251093","2017-04-25"
"251099","2017-04-19"
"251100","2017-06-26"
"251116","2017-07-14"
"251132","2017-06-20"
"251137","2017-06-19"
"251152","2017-07-27"
"251157","2017-07-17"
"251196","2017-04-19"
