id,time,product
166911,2017/6/22,便携榨汁神器
166911,2017/7/1,北极甜虾
166913,2017/7/6,泰国沙竹(山竹)
166940,2017/7/8,海南高山青柠檬
167065,2017/7/11,泰国沙竹(山竹)
167069,2017/7/4,每日坚果
167069,2017/6/24,六鳌红蜜薯
167069,2017/7/4,海南桥沙地瓜
167089,2017/7/14,海南桥沙地瓜
167127,2017/6/27,和田玉枣
167140,2017/6/23,麻辣小龙虾
167161,2017/6/27,枣想核你在一起
167172,2017/7/10,海南桥沙地瓜
167233,2017/7/7,刘老汉薄皮吊瓜
167257,2017/6/25,巨无霸金奇异果
167257,2017/7/2,红心火龙果
167258,2017/6/24,满天星百香果
167258,2017/7/10,高山东魁杨梅
167337,2017/7/12,泰国椰青
167352,2017/7/3,泰国椰青
167385,2017/6/29,刘老汉薄皮吊瓜
167385,2017/6/23,海阳网纹蜜瓜
167385,2017/6/30,海阳网纹蜜瓜
167390,2017/7/16,古田鲜银耳
167405,2017/7/13,新疆天山蜜杏
167405,2017/7/13,泰国沙竹(山竹)
167405,2017/7/16,新疆天山蜜杏
167406,2017/6/19,六鳌红蜜薯
167406,2017/6/27,珍珠小笼包
167436,2017/7/1,刘老汉薄皮吊瓜
167441,2017/6/17,丹东黄蚬
167441,2017/6/17,重庆小面
167441,2017/6/17,便携榨汁神器
167447,2017/6/18,藜麦
167447,2017/6/18,重庆小面
167525,2017/6/28,德国削皮刀
167525,2017/6/24,麻辣小龙虾
167551,2017/7/16,麻辣小龙虾
167562,2017/6/23,麻辣小龙虾
167574,2017/6/21,泰国椰青
167574,2017/7/8,泰国椰青
167574,2017/7/10,泰国椰青
167574,2017/6/19,山楂优块
167607,2017/7/1,法国猪肋排
167653,2017/7/1,泰国椰青
167653,2017/7/15,大荔冬枣
167653,2017/7/15,海南桥沙地瓜
167678,2017/6/27,夹心海苔
167755,2017/7/7,六鳌红蜜薯
167760,2017/7/3,六鳌红蜜薯
167777,2017/7/11,泰国椰青
167884,2017/7/3,舟山带鱼
167884,2017/6/27,重庆小面
167904,2017/6/22,满天星百香果
167904,2017/6/18,蓝莓
167974,2017/6/19,红心火龙果
167974,2017/6/22,舟山带鱼
167974,2017/6/19,蓝莓
167974,2017/6/19,海阳网纹蜜瓜
167974,2017/6/28,泰国沙竹(山竹)
167974,2017/6/19,台农凤梨16号
168028,2017/7/11,世界插画大展
168036,2017/7/2,古田鲜银耳
168036,2017/6/27,麻辣小龙虾
168036,2017/6/30,麻辣小龙虾
168047,2017/7/2,刘老汉薄皮吊瓜
168047,2017/6/29,越南百香果
168047,2017/7/8,越南百香果
168047,2017/7/10,满天星百香果
168047,2017/7/12,麻辣小龙虾
168121,2017/6/22,每日坚果
168166,2017/7/8,丹东黄蚬
168175,2017/6/18,山楂优块
168175,2017/7/16,老盐金桔柠檬粉
168183,2017/6/29,刘老汉薄皮吊瓜
168269,2017/7/6,泰国椰青
168383,2017/6/29,六鳌红蜜薯
168383,2017/6/22,舟山带鱼
168383,2017/6/17,秘制牛肝菌
168383,2017/6/27,秘制牛肝菌
168404,2017/6/21,福建肉燕
168404,2017/6/21,珍珠小笼包
168404,2017/6/21,裸酸奶
168404,2017/6/20,海南桥沙地瓜
168413,2017/7/9,华盛顿车厘子
168420,2017/7/6,柳州螺蛳粉
168420,2017/6/22,海阳网纹蜜瓜
168421,2017/6/30,刘老汉薄皮吊瓜
168421,2017/7/6,六鳌红蜜薯
168421,2017/6/30,五彩野鸡蛋
168421,2017/7/1,沁州黄小米
168421,2017/6/30,泰国椰青
168421,2017/6/30,法国猪肋排
168421,2017/6/30,夹心海苔
168421,2017/7/1,散养柴猪肉
168421,2017/7/1,德国皮具护理膏
168421,2017/7/14,海南桥沙地瓜
168428,2017/7/6,海南高山青柠檬
168470,2017/7/7,青岛玲珑圣女果
168470,2017/7/7,海南高山青柠檬
168513,2017/6/18,便携榨汁神器
168533,2017/6/18,柳州螺蛳粉
168533,2017/6/24,满天星百香果
168533,2017/6/27,泰国椰青
168533,2017/6/18,山楂优块
168533,2017/6/27,海南桥沙地瓜
168692,2017/7/3,原生竹浆本色纸
168692,2017/7/3,原生竹浆本色纸
168746,2017/6/23,六鳌红蜜薯
168746,2017/6/23,海阳网纹蜜瓜
168746,2017/6/23,防晒小黑伞
168746,2017/6/24,法国儿童驱蚊手环
168770,2017/7/14,五彩野鸡蛋
168785,2017/7/2,湖南米粉
168794,2017/7/6,五彩野鸡蛋
168822,2017/7/11,夹心海苔
168919,2017/6/18,秘鲁牛油果
168919,2017/6/18,蓝莓
168959,2017/6/30,刘老汉薄皮吊瓜
168959,2017/6/30,云南“黑珍珠”葡萄
168976,2017/6/23,六鳌红蜜薯
168976,2017/6/18,生态鲜腐竹
168976,2017/7/14,海南桥沙地瓜
169079,2017/6/27,麻辣小龙虾
169124,2017/6/27,柳州螺蛳粉
169124,2017/6/27,生态鲜腐竹
169174,2017/6/29,夹心海苔
169236,2017/6/27,重庆小面
169249,2017/6/23,麻辣小龙虾
169249,2017/6/23,麻辣小龙虾
169251,2017/6/18,蓝莓
169275,2017/6/19,六鳌红蜜薯
169275,2017/6/27,南非红西柚
169291,2017/6/26,珍珠小笼包
169291,2017/6/26,湖南米粉
169291,2017/6/30,麻辣小海鲜
169291,2017/6/27,云南“黑珍珠”葡萄
169291,2017/6/27,鲜榨果汁
169291,2017/6/27,鲜榨果汁
169291,2017/7/2,鳕鱼水饺
169291,2017/7/7,海南高山青柠檬
169291,2017/7/6,原生竹浆本色纸
169291,2017/7/12,阳山湖景水蜜桃
169291,2017/7/14,进口澳柑
169322,2017/6/24,泰国椰青
169357,2017/7/11,海南桥沙地瓜
169357,2017/7/14,满天星百香果
169403,2017/7/7,高山东魁杨梅
169434,2017/7/3,六鳌红蜜薯
169434,2017/7/5,六鳌红蜜薯
169491,2017/7/7,智利三文鱼
169491,2017/7/4,海南桥沙地瓜
169493,2017/6/29,五彩野鸡蛋
169511,2017/6/25,黄蜜桃
169535,2017/6/17,巨无霸金奇异果
169535,2017/6/27,南非红西柚
169535,2017/6/27,泰国椰青
169535,2017/6/23,海阳网纹蜜瓜
169535,2017/6/23,进口超甜香蕉
169535,2017/6/17,德国削皮刀
169535,2017/6/17,台农凤梨16号
169535,2017/6/17,云南“黑珍珠”葡萄
169535,2017/6/17,雷尼黄樱桃
169535,2017/6/20,青岛玲珑圣女果
169535,2017/6/25,青岛玲珑圣女果
169535,2017/6/27,海南桥沙地瓜
169710,2017/6/17,古田鲜银耳
169740,2017/6/25,山楂优块
169740,2017/6/25,重庆小面
169740,2017/6/25,麻辣小龙虾
169740,2017/6/26,黄蜜桃
169811,2017/6/29,海阳网纹蜜瓜
169823,2017/6/29,刘老汉薄皮吊瓜
169823,2017/6/23,海阳网纹蜜瓜
169823,2017/6/29,海阳网纹蜜瓜
169823,2017/6/29,海阳网纹蜜瓜
169823,2017/7/8,海阳网纹蜜瓜
169823,2017/6/27,砀山黄油桃
169823,2017/7/3,迁西甘栗仁
169823,2017/7/7,海南桥沙地瓜
169823,2017/7/8,阳山湖景水蜜桃
169823,2017/7/9,阳山湖景水蜜桃
169823,2017/7/14,海阳网纹蜜瓜
169823,2017/7/15,海阳网纹蜜瓜
169823,2017/7/15,刘老汉薄皮吊瓜
169823,2017/7/15,迁西甘栗仁
169823,2017/7/15,大荔冬枣
169848,2017/7/6,麻辣小龙虾
169848,2017/7/13,麻辣小龙虾
169851,2017/7/14,刘老汉薄皮吊瓜
169863,2017/6/25,巨无霸金奇异果
169863,2017/6/25,泰国椰青
169863,2017/6/21,海阳网纹蜜瓜
169863,2017/6/29,海阳网纹蜜瓜
169863,2017/7/14,进口澳柑
169863,2017/7/14,海阳网纹蜜瓜
169863,2017/7/14,海阳网纹蜜瓜
169916,2017/7/5,古田鲜银耳
169916,2017/7/10,泰国沙竹(山竹)
169949,2017/6/27,丹东黄蚬
169949,2017/6/28,泰国椰青
169949,2017/7/7,蓝莓
169949,2017/6/28,麻辣小龙虾
169994,2017/7/2,生态鲜腐竹
169994,2017/7/2,多功能清洁膏
170006,2017/6/23,麻辣小龙虾
170015,2017/7/3,海南桥沙地瓜
170040,2017/6/17,秘鲁牛油果
170040,2017/6/17,蓝莓
170040,2017/7/7,蓝莓
170139,2017/6/20,云南“黑珍珠”葡萄
170139,2017/6/20,崂山蜜杏
170144,2017/7/2,越南百香果
170144,2017/6/29,夹心海苔
170144,2017/6/18,蓝莓
170164,2017/6/29,刘老汉薄皮吊瓜
170188,2017/7/16,夹心海苔
170188,2017/7/16,夹心海苔
170212,2017/6/18,巨无霸金奇异果
170212,2017/7/7,巨无霸金奇异果
170212,2017/7/7,海南高山青柠檬
170258,2017/6/18,秘鲁牛油果
170258,2017/6/21,泰国椰青
170265,2017/7/1,秘制牛肝菌
170268,2017/6/23,砀山黄油桃
170330,2017/7/1,山楂优块
170337,2017/6/29,泰国椰青
170396,2017/6/26,泰国椰青
170410,2017/6/26,法国儿童驱蚊手环
170469,2017/6/28,美早大樱桃
170484,2017/6/23,六鳌红蜜薯
170484,2017/7/6,六鳌红蜜薯
170484,2017/7/6,六鳌红蜜薯
170484,2017/7/6,六鳌红蜜薯
170486,2017/6/21,生态鲜腐竹
170486,2017/6/19,海南桥沙地瓜
170486,2017/6/28,桂味荔枝
170493,2017/7/14,厄瓜多尔白虾
170493,2017/7/14,丹东黄蚬
170499,2017/6/28,泰国椰青
170499,2017/6/29,进口超甜香蕉
170508,2017/6/20,台农凤梨16号
170508,2017/6/28,云南“黑珍珠”葡萄
170522,2017/6/28,柳州螺蛳粉
170665,2017/7/16,海南桥沙地瓜
170666,2017/6/24,山楂优块
170673,2017/7/11,六鳌红蜜薯
170692,2017/7/10,泰国椰青
170722,2017/6/29,海南桥沙地瓜
170771,2017/7/6,山楂优块
170810,2017/7/5,青岛玲珑圣女果
170831,2017/6/21,沁州黄小米
170831,2017/6/22,生态鲜腐竹
170831,2017/6/29,海阳网纹蜜瓜
170836,2017/7/9,海阳网纹蜜瓜
170883,2017/6/24,传统厚片纯燕麦片
170890,2017/6/25,柳州螺蛳粉
170901,2017/7/6,刘老汉薄皮吊瓜
170940,2017/7/12,柳州螺蛳粉
170993,2017/6/18,巨无霸金奇异果
170993,2017/6/18,蓝莓
171047,2017/6/29,刘老汉薄皮吊瓜
171047,2017/7/4,丹东黄蚬
171047,2017/6/23,海阳网纹蜜瓜
171047,2017/7/8,阳山湖景水蜜桃
171047,2017/7/14,五彩野鸡蛋
171098,2017/6/27,便携榨汁神器
171127,2017/6/29,刘老汉薄皮吊瓜
171131,2017/6/27,裸酸奶
171199,2017/6/21,便携榨汁神器
171199,2017/7/1,德国削皮刀
171232,2017/7/6,海南高山青柠檬
171311,2017/7/10,刘老汉薄皮吊瓜
171311,2017/7/10,五彩野鸡蛋
171311,2017/6/17,柳州螺蛳粉
171311,2017/7/10,柳州螺蛳粉
171311,2017/7/1,南非红西柚
171311,2017/6/17,进口超甜香蕉
171311,2017/7/10,进口超甜香蕉
171311,2017/7/10,青岛玲珑圣女果
171311,2017/6/17,海南桥沙地瓜
171360,2017/7/10,夹心海苔
171484,2017/7/5,刘老汉薄皮吊瓜
171484,2017/6/28,法国猪肋排
171484,2017/7/14,海阳网纹蜜瓜
171512,2017/6/19,山楂优块
171523,2017/6/29,湖南米粉
171601,2017/6/30,蓝莓
171601,2017/6/30,泰国沙竹(山竹)
171601,2017/7/5,泰国沙竹(山竹)
171601,2017/7/3,桂味荔枝（买一送一）
171623,2017/6/19,六鳌红蜜薯
171634,2017/7/6,山楂优块
171634,2017/7/6,迁西甘栗仁
171688,2017/7/7,麻辣小龙虾
171702,2017/7/11,南非红西柚
171741,2017/6/24,泰国椰青
171741,2017/6/23,海阳网纹蜜瓜
171780,2017/7/7,生态鲜腐竹
171838,2017/6/27,沁州黄小米
171838,2017/6/24,海阳网纹蜜瓜
171878,2017/6/29,刘老汉薄皮吊瓜
171878,2017/7/7,多功能清洁膏
171878,2017/7/7,麻辣小龙虾
171878,2017/7/7,原味葵花籽
171895,2017/6/23,海阳网纹蜜瓜
171908,2017/7/4,六鳌红蜜薯
171921,2017/7/11,泰国沙竹(山竹)
171959,2017/6/24,六鳌红蜜薯
171959,2017/6/27,湖南米粉
171959,2017/6/27,迁西甘栗仁
172000,2017/6/23,海阳网纹蜜瓜
172064,2017/7/7,麻辣小龙虾
172070,2017/6/18,蓝莓
172144,2017/7/7,泰国椰青
172199,2017/7/9,五彩野鸡蛋
172199,2017/7/9,海南桥沙地瓜
172390,2017/7/3,重庆小面
172447,2017/7/9,刘老汉薄皮吊瓜
172452,2017/6/29,海阳网纹蜜瓜
172550,2017/7/9,高山东魁杨梅
172550,2017/7/11,脆甜鲜玉米
172551,2017/7/13,六鳌红蜜薯
172551,2017/7/16,乐纯希腊酸奶
172625,2017/6/29,泰国龙眼
172625,2017/6/29,重庆小面
172796,2017/6/23,丹东黄蚬
172812,2017/7/11,海南高山青柠檬
172847,2017/6/30,刘老汉薄皮吊瓜
172847,2017/6/23,六鳌红蜜薯
172847,2017/6/23,便携榨汁神器
172869,2017/6/23,海阳网纹蜜瓜
172869,2017/7/7,麻辣小龙虾
172869,2017/7/13,海阳网纹蜜瓜
172872,2017/7/2,山楂优块
172887,2017/7/15,生态鲜腐竹
172887,2017/7/15,麻辣小龙虾
172887,2017/7/16,新疆天山蜜杏
172887,2017/7/16,丹东黄蚬
172917,2017/6/28,腊杆子烧鸡
172917,2017/6/26,鳕鱼水饺
172917,2017/6/28,赤焰紫桃
172917,2017/7/13,腊杆子烧鸡
172917,2017/7/15,新疆天山蜜杏
172947,2017/6/24,夹心海苔
172965,2017/6/17,蓝莓
173042,2017/7/9,大黄鱼
173042,2017/7/3,鲜榨果汁
173042,2017/7/3,鲜榨果汁
173042,2017/7/7,鲜榨果汁
173042,2017/7/1,桂味荔枝
173046,2017/6/17,蓝莓
173199,2017/6/19,夹心海苔
173268,2017/7/4,安格斯牛肉
173268,2017/6/17,蓝莓
173268,2017/7/7,蓝莓
173298,2017/7/6,风味腊肠
173298,2017/6/23,麻辣小龙虾
173354,2017/7/1,泰国龙眼
173354,2017/6/17,蓝莓
173354,2017/7/7,泰国沙竹(山竹)
173354,2017/7/7,高山东魁杨梅
173354,2017/6/21,海南桥沙地瓜
173354,2017/6/27,海南桥沙地瓜
173406,2017/6/19,泰国椰青
173426,2017/7/11,便携榨汁神器
173439,2017/7/11,海阳网纹蜜瓜
173443,2017/7/7,泰国椰青
173443,2017/6/23,海阳网纹蜜瓜
173460,2017/6/29,麻辣小龙虾
173460,2017/7/6,麻辣小龙虾
173503,2017/6/23,麻辣小龙虾
173503,2017/7/15,满天星百香果
173503,2017/7/15,南非红西柚
173513,2017/7/11,高山东魁杨梅
173528,2017/6/29,风干牛肉干
173528,2017/6/29,秘制牛肝菌
173546,2017/6/26,南非红西柚
173567,2017/6/27,手工面
173567,2017/6/27,风干牛肉干
173663,2017/7/5,六鳌红蜜薯
173663,2017/6/30,生态鲜腐竹
173663,2017/6/30,海阳网纹蜜瓜
173861,2017/6/17,泰国沙竹(山竹)
173861,2017/7/14,麻辣小龙虾
173861,2017/7/14,泰国椰青
173897,2017/6/30,生态鲜腐竹
173897,2017/6/29,麻辣小龙虾
173899,2017/6/17,法国猪肋排
173899,2017/6/17,海南桥沙地瓜
173904,2017/6/24,德国皮具护理膏
173908,2017/7/11,巨无霸金奇异果
173925,2017/7/3,海南高山青柠檬
173973,2017/7/11,丹东黄蚬
174039,2017/7/14,柳州螺蛳粉
174039,2017/7/14,珍珠小笼包
174039,2017/7/14,海南桥沙地瓜
174077,2017/7/7,麻辣小龙虾
174102,2017/7/9,山楂优块
174219,2017/7/7,麻辣小龙虾
174219,2017/7/12,麻辣小龙虾
174265,2017/7/13,烤制香脆大花生
174379,2017/7/10,乐纯希腊酸奶
174493,2017/7/8,红心火龙果
174493,2017/7/3,刘老汉薄皮吊瓜
174493,2017/7/4,六鳌红蜜薯
174493,2017/7/8,海阳网纹蜜瓜
174493,2017/7/3,进口超甜香蕉
174493,2017/7/6,迁西甘栗仁
174493,2017/7/3,海南桥沙地瓜
174493,2017/7/13,泰国椰青
174493,2017/7/13,进口超甜香蕉
174597,2017/7/16,麻辣小龙虾
174633,2017/6/21,便携榨汁神器
174642,2017/7/10,越南百香果
174643,2017/7/10,乐纯希腊酸奶
174658,2017/7/15,五彩野鸡蛋
174658,2017/7/15,裸酸奶
174658,2017/7/15,海南桥沙地瓜
174683,2017/6/21,丹东黄蚬
174683,2017/6/23,砀山黄油桃
174727,2017/6/17,蓝莓
174727,2017/6/24,麻辣小龙虾
174727,2017/6/28,麻辣小龙虾
174727,2017/7/7,麻辣小龙虾
174727,2017/7/15,重庆小面
174728,2017/7/6,重庆小面
174728,2017/7/7,多功能清洁膏
174733,2017/6/30,海南桥沙地瓜
174733,2017/7/14,泰国龙眼
174733,2017/7/14,华盛顿车厘子
174744,2017/6/23,海阳网纹蜜瓜
174744,2017/7/7,麻辣小龙虾
174812,2017/7/12,传统厚片纯燕麦片
174835,2017/7/10,泰国椰青
174881,2017/6/27,麻辣小龙虾
174881,2017/7/4,麻辣小龙虾
174887,2017/6/18,蓝莓
174927,2017/6/23,海阳网纹蜜瓜
174942,2017/7/4,刘老汉薄皮吊瓜
174942,2017/7/4,新疆切糕
174942,2017/7/4,新西兰红玫瑰苹果
174942,2017/7/4,海南桥沙地瓜
174942,2017/7/4,东兰乌鸡汤
174980,2017/6/19,六鳌红蜜薯
174980,2017/7/4,福建肉燕
174980,2017/7/8,满天星百香果
174980,2017/7/3,泰国龙眼
174980,2017/6/19,海阳网纹蜜瓜
174980,2017/7/3,海南桥沙地瓜
174980,2017/7/3,海南桥沙地瓜
174980,2017/7/3,海南桥沙地瓜
174980,2017/7/6,阳山湖景水蜜桃
174980,2017/7/11,脆甜鲜玉米
174980,2017/7/12,海阳网纹蜜瓜
174980,2017/7/12,阳山湖景水蜜桃
174980,2017/7/12,鸡嘴荔枝
174985,2017/7/2,越南百香果
174985,2017/6/23,蔗汁红糖
174985,2017/7/1,舟山带鱼
174985,2017/6/29,手工清真牛肉酱
174985,2017/6/29,手工面
174985,2017/6/29,泰国椰青
174985,2017/6/23,法国猪肋排
174985,2017/6/30,海阳网纹蜜瓜
174985,2017/7/2,海南高山青柠檬
174985,2017/7/3,原生竹浆本色纸
175002,2017/7/13,新疆天山蜜杏
175021,2017/6/28,红心火龙果
175021,2017/6/29,越南百香果
175024,2017/6/18,山楂优块
175030,2017/7/11,麻辣小龙虾
175043,2017/6/17,柳州螺蛳粉
175145,2017/7/12,珍珠小笼包
175181,2017/6/24,南极银鳕鱼(犬牙鱼)
175218,2017/7/4,舟山带鱼
175218,2017/7/8,山核桃仁
175218,2017/7/4,丹东黄蚬
175218,2017/7/3,麻辣小龙虾
175218,2017/7/7,麻辣小龙虾
175218,2017/6/24,海南桥沙地瓜
175218,2017/6/25,海南桥沙地瓜
175218,2017/7/7,海南桥沙地瓜
175218,2017/7/7,海南桥沙地瓜
175218,2017/6/26,桂味荔枝
175218,2017/7/6,阳山湖景水蜜桃
175218,2017/7/12,海南桥沙地瓜
175218,2017/7/13,腊杆子烧鸡
175218,2017/7/13,湖南米粉
175218,2017/7/13,海阳网纹蜜瓜
175218,2017/7/13,麻辣小海鲜
175323,2017/6/24,满天星百香果
175374,2017/6/18,蓝莓
175490,2017/7/9,六鳌红蜜薯
175507,2017/6/30,生态鲜腐竹
175534,2017/7/11,满天星百香果
175566,2017/7/6,风味腊肠
175586,2017/7/8,六鳌红蜜薯
175586,2017/6/30,海南桥沙地瓜
175586,2017/7/8,海南高山青柠檬
175616,2017/7/10,和田玉枣
175626,2017/7/7,蓝莓
175656,2017/6/20,古田鲜银耳
175656,2017/6/22,柳州螺蛳粉
175656,2017/6/28,柳州螺蛳粉
175656,2017/6/21,夹心海苔
175749,2017/6/26,生态鲜腐竹
175757,2017/6/26,手工清真牛肉酱
175757,2017/6/29,手工清真牛肉酱
175771,2017/6/19,六鳌红蜜薯
175792,2017/6/27,每日坚果
175792,2017/6/27,生态鲜腐竹
175792,2017/6/23,麻辣小龙虾
175811,2017/6/17,丹东黄蚬
175821,2017/7/5,巨无霸金奇异果
175851,2017/6/24,乐纯希腊酸奶
175851,2017/7/3,生态鲜腐竹
175851,2017/7/3,海南高山青柠檬
175863,2017/7/7,海南高山青柠檬
175869,2017/6/28,猫山王速冻榴莲
175873,2017/6/25,麻辣小龙虾
175897,2017/6/17,丹东黄蚬
175904,2017/6/25,乐纯希腊酸奶
175905,2017/7/7,蔗汁红糖
175913,2017/7/9,五彩野鸡蛋
175913,2017/7/9,夹心海苔
175920,2017/6/24,美早大樱桃
175920,2017/6/24,海阳网纹蜜瓜
175969,2017/6/29,六鳌红蜜薯
175969,2017/6/22,舟山带鱼
176023,2017/7/9,大黄鱼
176023,2017/7/14,海南桥沙地瓜
176102,2017/6/23,五彩野鸡蛋
176102,2017/6/23,沁州黄小米
176102,2017/7/7,五常粥米
176102,2017/7/16,刘老汉薄皮吊瓜
176136,2017/7/11,青岛玲珑圣女果
176285,2017/7/7,夹心海苔
176285,2017/7/7,夹心海苔
176303,2017/7/2,刘老汉薄皮吊瓜
176350,2017/6/27,麻辣小龙虾
176358,2017/6/23,六鳌红蜜薯
176358,2017/6/24,麻辣小龙虾
176457,2017/7/7,裸酸奶
176469,2017/7/6,柳州螺蛳粉
176551,2017/7/1,泰国椰青
176562,2017/6/29,刘老汉薄皮吊瓜
176562,2017/7/3,刘老汉薄皮吊瓜
176562,2017/6/30,泰国沙竹(山竹)
176624,2017/6/28,六鳌红蜜薯
176624,2017/6/27,生态鲜腐竹
176624,2017/6/27,麻辣小龙虾
176624,2017/6/28,麻辣小龙虾
176624,2017/6/29,麻辣小龙虾
176693,2017/7/10,南非红西柚
176695,2017/6/30,五彩野鸡蛋
176695,2017/6/30,藜麦
176695,2017/6/30,风味腊肠
176695,2017/6/30,大黄鱼
176695,2017/6/30,海南桥沙地瓜
176726,2017/6/17,蓝莓
176726,2017/7/12,世界插画大展
176743,2017/7/7,云南“黑珍珠”葡萄
176759,2017/7/7,云南“黑珍珠”葡萄
176799,2017/6/23,海阳网纹蜜瓜
176799,2017/6/29,海阳网纹蜜瓜
176799,2017/7/14,和田玉枣
176799,2017/7/14,夹心海苔
176799,2017/7/14,海阳网纹蜜瓜
176799,2017/7/14,刘老汉薄皮吊瓜
176799,2017/7/14,海南桥沙地瓜
176825,2017/7/5,丹东黄蚬
176825,2017/7/14,丹东黄蚬
176838,2017/7/5,古田鲜银耳
176905,2017/7/3,巨无霸金奇异果
176905,2017/6/29,丹东黄蚬
176905,2017/6/18,海南桥沙地瓜
176905,2017/7/3,海南高山青柠檬
177001,2017/6/23,海阳网纹蜜瓜
177013,2017/7/10,儿童磁力片
177013,2017/7/10,水精灵互动水杯
177099,2017/6/17,秘鲁牛油果
177110,2017/6/24,乐纯希腊酸奶
177110,2017/7/10,乐纯希腊酸奶
177139,2017/6/27,泰国椰青
177344,2017/7/11,刘老汉薄皮吊瓜
177344,2017/7/11,泰国沙竹(山竹)
177365,2017/6/29,刘老汉薄皮吊瓜
177365,2017/7/8,沁州黄小米
177365,2017/7/8,海南桥沙地瓜
177385,2017/6/21,柳州螺蛳粉
177400,2017/6/29,泰国龙眼
177400,2017/6/29,夹心海苔
177403,2017/6/29,重庆小面
177403,2017/6/28,麻辣小龙虾
177403,2017/6/28,麻辣小龙虾
177403,2017/6/29,麻辣小龙虾
177403,2017/6/29,麻辣小龙虾
177403,2017/6/29,北极甜虾
177403,2017/6/29,北极甜虾
177406,2017/6/29,泰国椰青
177479,2017/6/24,秘鲁牛油果
177499,2017/7/11,六鳌红蜜薯
177541,2017/7/2,泰国龙眼
177548,2017/6/29,夹心海苔
177573,2017/6/23,山楂优块
177588,2017/6/24,泰国椰青
177588,2017/6/29,泰国椰青
177588,2017/6/18,山楂优块
177588,2017/7/9,生态鲜腐竹
177588,2017/6/18,蓝莓
177588,2017/6/27,迁西甘栗仁
177588,2017/7/9,麻辣小龙虾
177588,2017/7/9,麻辣小龙虾
177656,2017/7/12,法国猪肋排
177675,2017/7/14,六鳌红蜜薯
177749,2017/6/23,海阳网纹蜜瓜
177753,2017/6/18,柳州螺蛳粉
177768,2017/6/25,重庆小面
177954,2017/6/27,泰国椰青
177954,2017/6/18,法国猪肋排
177954,2017/6/18,蓝莓
177959,2017/7/15,夹心海苔
178054,2017/6/30,红心火龙果
178054,2017/6/30,古田鲜银耳
178060,2017/7/10,泰国椰青
178063,2017/6/22,砀山黄油桃
178063,2017/7/5,海南桥沙地瓜
178072,2017/7/7,蓝莓
178072,2017/7/4,裸酸奶
178072,2017/7/11,裸酸奶
178081,2017/7/8,藜麦
178104,2017/6/22,山楂优块
178117,2017/7/1,五彩野鸡蛋
178117,2017/7/8,高山东魁杨梅
178117,2017/6/23,麻辣小龙虾
178141,2017/7/1,海南桥沙地瓜
178156,2017/6/22,泰国椰青
178156,2017/6/22,生态鲜腐竹
178156,2017/6/29,北极甜虾
178209,2017/6/26,安格斯牛肉
178330,2017/6/27,麻辣小龙虾
178439,2017/7/14,泰国沙竹(山竹)
178457,2017/6/24,泰国椰青
178457,2017/6/23,海阳网纹蜜瓜
178471,2017/7/6,泰国沙竹(山竹)
178471,2017/7/10,高山东魁杨梅
178488,2017/6/19,海阳网纹蜜瓜
178549,2017/7/4,丹东黄蚬
178549,2017/6/19,泰国椰青
178549,2017/7/5,泰国沙竹(山竹)
178574,2017/7/15,麻辣小龙虾
178592,2017/7/11,每日坚果
178592,2017/7/14,山核桃仁
178592,2017/7/14,原味葵花籽
178592,2017/7/14,伊朗紫衣开心果
178644,2017/7/7,泰国椰青
178651,2017/7/9,海阳网纹蜜瓜
178651,2017/7/5,泰国沙竹(山竹)
178651,2017/7/14,麻辣小龙虾
178748,2017/7/6,柳州螺蛳粉
178752,2017/6/24,柳州螺蛳粉
178757,2017/7/15,山楂优块
178830,2017/6/27,麻辣小龙虾
178834,2017/6/17,迁西甘栗仁
178834,2017/6/17,雷尼黄樱桃
178881,2017/7/2,鲜榨果汁
178881,2017/7/2,鲜榨果汁
178881,2017/6/27,鳕鱼水饺
178881,2017/7/12,海南红毛丹
178916,2017/6/30,生态鲜腐竹
178916,2017/6/30,麻辣小龙虾
178949,2017/7/5,多功能清洁膏
178982,2017/6/29,泰国龙眼
178982,2017/6/17,生态鲜腐竹
178991,2017/6/28,泰国椰青
178991,2017/6/18,山楂优块
179019,2017/7/6,泰国沙竹(山竹)
179022,2017/6/27,巨无霸金奇异果
179022,2017/6/27,生态鲜腐竹
179022,2017/7/9,海南桥沙地瓜
179123,2017/6/29,六鳌红蜜薯
179151,2017/7/6,海南高山青柠檬
179216,2017/7/2,多功能清洁膏
179225,2017/6/28,夹心海苔
179225,2017/7/1,夹心海苔
179225,2017/7/1,夹心海苔
179230,2017/7/6,裸酸奶
179266,2017/7/13,刘老汉薄皮吊瓜
179288,2017/6/18,山核桃仁
179296,2017/6/23,六鳌红蜜薯
179296,2017/7/2,南非红西柚
179296,2017/6/20,裸酸奶
179296,2017/7/4,裸酸奶
179296,2017/6/27,云南“黑珍珠”葡萄
179296,2017/7/15,红心火龙果
179301,2017/6/17,巨无霸金奇异果
179301,2017/6/28,丹东黄蚬
179301,2017/6/24,麻辣小龙虾
179310,2017/6/27,丹东黄蚬
179351,2017/7/1,蓝莓
179351,2017/6/22,高山东魁杨梅
179431,2017/7/1,红心火龙果
179441,2017/6/28,六鳌红蜜薯
179459,2017/7/12,丹东黄蚬
179488,2017/6/19,六鳌红蜜薯
179515,2017/7/8,越南百香果
179515,2017/6/18,蓝莓
179515,2017/7/1,蓝莓
179515,2017/7/7,蓝莓
