id,hour
"237459","14"
"237459","19"
"237459","20"
"237459","22"
"237461","10"
"237462","19"
"237467","22"
"237468","09"
"237470","09"
"237470","12"
"237470","14"
"237470","16"
"237472","10"
"237484","10"
"237487","18"
"237492","10"
"237499","10"
"237508","10"
"237511","10"
"237515","10"
"237517","13"
"237517","14"
"237517","23"
"237522","11"
"237530","02"
"237533","10"
"237543","09"
"237543","15"
"237543","17"
"237545","10"
"237555","10"
"237555","11"
"237558","10"
"237560","10"
"237560","22"
"237573","08"
"237579","19"
"237582","00"
"237583","22"
"237586","10"
"237586","14"
"237593","08"
"237597","10"
"237609","13"
"237613","11"
"237616","10"
"237617","10"
"237625","11"
"237635","11"
"237652","21"
"237652","22"
"237663","20"
"237671","22"
"237675","11"
"237692","11"
"237700","12"
"237705","06"
"237705","20"
"237713","22"
"237714","16"
"237725","11"
"237730","11"
"237745","13"
"237749","17"
"237756","21"
"237773","11"
"237778","16"
"237789","07"
"237789","12"
"237789","13"
"237789","16"
"237793","12"
"237795","12"
"237797","19"
"237802","12"
"237802","16"
"237807","10"
"237807","19"
"237808","20"
"237810","14"
"237814","12"
"237815","22"
"237817","10"
"237817","18"
"237819","20"
"237819","22"
"237821","12"
"237822","12"
"237831","12"
"237832","06"
"237832","07"
"237833","17"
"237833","20"
"237836","12"
"237837","12"
"237839","13"
"237841","15"
"237841","16"
"237841","17"
"237843","11"
"237843","12"
"237843","15"
"237843","17"
"237845","12"
"237846","09"
"237848","12"
"237850","12"
"237858","12"
"237874","12"
"237878","12"
"237879","12"
"237879","13"
"237879","14"
"237879","21"
"237881","10"
"237891","12"
"237903","12"
"237903","19"
"237906","15"
"237907","12"
"237907","16"
"237911","11"
"237911","12"
"237917","10"
"237917","11"
"237917","18"
"237917","20"
"237926","14"
"237929","21"
"237931","20"
"237941","08"
"237941","10"
"237949","12"
"237954","09"
"237954","13"
"237960","09"
"237960","11"
"237960","12"
"237960","13"
"237960","22"
"237964","13"
"237970","15"
"237975","12"
"237981","17"
"237983","18"
"237989","10"
"237991","14"
"237993","12"
"237994","12"
"237995","14"
"237999","10"
"237999","11"
"238000","11"
"238000","12"
"238004","16"
"238012","22"
"238017","23"
"238024","16"
"238025","21"
"238029","13"
"238037","13"
"238038","09"
"238041","13"
"238043","14"
"238044","07"
"238048","12"
"238049","13"
"238052","16"
"238056","09"
"238057","13"
"238060","13"
"238067","13"
"238068","11"
"238068","13"
"238071","06"
"238074","13"
"238086","19"
"238090","22"
"238092","13"
"238095","13"
"238101","13"
"238104","14"
"238122","13"
"238123","20"
"238130","13"
"238136","09"
"238140","13"
"238148","13"
"238149","12"
"238169","15"
"238173","13"
"238177","13"
"238181","11"
"238181","13"
"238181","16"
"238182","23"
"238185","22"
"238186","13"
"238188","13"
"238188","15"
"238195","13"
"238198","13"
"238201","17"
"238216","13"
"238216","17"
"238217","16"
"238217","19"
"238217","20"
"238218","13"
"238229","23"
"238233","16"
"238236","18"
"238236","23"
"238237","23"
"238238","13"
"238256","12"
"238256","20"
"238263","15"
"238267","01"
"238275","17"
"238276","14"
"238279","11"
"238279","15"
"238281","14"
"238281","19"
"238282","20"
"238292","14"
"238294","10"
"238298","10"
"238298","12"
"238300","14"
"238300","16"
"238301","22"
"238303","14"
"238305","12"
"238306","12"
"238315","14"
"238316","14"
"238318","14"
"238320","10"
"238328","08"
"238328","16"
"238329","14"
"238336","21"
"238340","17"
"238343","18"
"238346","19"
"238352","14"
"238355","14"
"238358","14"
"238363","06"
"238369","08"
"238372","08"
"238372","18"
"238391","15"
"238391","17"
"238392","17"
"238397","14"
"238405","14"
"238411","09"
"238411","14"
"238414","15"
"238429","19"
"238437","20"
"238441","09"
"238441","19"
"238445","14"
"238455","15"
"238465","14"
"238468","22"
"238470","18"
"238475","14"
"238477","15"
"238482","14"
"238482","15"
"238489","17"
"238490","08"
"238490","11"
"238490","16"
"238491","10"
"238491","21"
"238493","15"
"238494","15"
"238499","15"
"238500","15"
"238500","17"
"238504","15"
"238504","21"
"238506","15"
"238510","22"
"238511","15"
"238512","11"
"238516","15"
"238520","15"
"238525","17"
"238525","23"
"238528","15"
"238531","15"
"238538","09"
"238542","22"
"238546","11"
"238546","15"
"238547","16"
"238548","15"
"238554","16"
"238556","08"
"238565","15"
"238565","16"
"238569","15"
"238581","15"
"238586","15"
"238586","16"
"238587","09"
"238602","15"
"238602","21"
"238607","17"
"238609","15"
"238610","13"
"238610","15"
"238610","17"
"238615","15"
"238616","15"
"238620","15"
"238622","10"
"238625","16"
"238626","15"
"238637","14"
"238643","21"
"238647","16"
"238653","10"
"238659","16"
"238665","16"
"238667","12"
"238667","13"
"238667","18"
"238669","12"
"238670","10"
"238670","16"
"238670","20"
"238684","08"
"238684","16"
"238687","16"
"238688","18"
"238689","16"
"238691","09"
"238703","16"
"238704","21"
"238709","20"
"238712","16"
"238714","13"
"238714","18"
"238715","10"
"238720","20"
"238722","07"
"238724","20"
"238726","16"
"238727","16"
"238728","15"
"238731","12"
"238731","16"
"238731","19"
"238738","10"
"238738","13"
"238738","16"
"238744","11"
"238745","16"
"238746","16"
"238749","16"
"238751","16"
"238756","11"
"238756","20"
"238763","17"
"238766","16"
"238770","21"
"238774","00"
"238774","15"
"238780","11"
"238780","16"
"238788","16"
"238801","16"
"238813","16"
"238818","16"
"238819","11"
"238821","16"
"238831","17"
"238833","14"
"238833","16"
"238836","16"
"238840","16"
"238881","12"
"238886","16"
"238886","21"
"238897","19"
"238898","10"
"238904","21"
"238907","16"
"238911","19"
"238925","17"
"238930","19"
"238932","13"
"238933","21"
"238944","04"
"238945","17"
"238949","17"
"238957","11"
"238960","17"
"238964","14"
"238964","21"
"238966","08"
"238966","15"
"238966","22"
"238970","20"
"238971","12"
"238978","09"
"238978","17"
"238981","17"
"238982","17"
"238983","17"
"238990","17"
"238999","18"
"239006","10"
"239006","14"
"239008","17"
"239026","13"
"239037","17"
"239039","08"
"239039","09"
"239039","17"
"239042","11"
"239042","12"
"239047","17"
"239051","11"
"239051","17"
"239061","20"
"239064","17"
"239068","15"
"239068","17"
"239074","10"
"239074","13"
"239074","16"
"239074","20"
"239085","12"
"239085","15"
"239085","22"
"239091","08"
"239098","17"
"239099","12"
"239103","17"
"239112","11"
"239132","09"
"239132","19"
"239137","18"
"239138","10"
"239138","22"
"239146","20"
"239147","12"
"239148","23"
"239150","09"
"239150","12"
"239152","11"
"239159","16"
"239160","18"
"239161","17"
"239161","20"
"239168","17"
"239173","17"
"239180","08"
"239181","21"
"239193","18"
"239197","18"
"239202","18"
"239204","00"
"239208","18"
"239208","21"
"239209","18"
"239211","09"
"239211","10"
"239213","08"
"239213","13"
"239213","16"
"239213","19"
"239222","18"
"239224","18"
"239231","13"
"239232","18"
"239238","18"
"239239","18"
"239245","18"
"239247","18"
"239249","19"
"239259","18"
"239263","18"
"239271","18"
"239272","15"
"239281","07"
"239286","10"
"239286","15"
"239289","18"
"239299","10"
"239301","11"
"239301","19"
"239301","23"
"239302","17"
"239302","19"
"239312","18"
"239315","13"
"239316","20"
"239316","21"
"239317","12"
"239317","19"
"239318","19"
"239322","08"
"239325","19"
"239327","19"
"239339","15"
"239340","00"
"239340","19"
"239342","19"
"239344","12"
"239344","19"
"239344","20"
"239347","19"
"239350","20"
"239354","20"
"239355","21"
"239369","11"
"239371","10"
"239373","12"
"239397","17"
"239400","17"
"239414","19"
"239415","12"
"239421","19"
"239426","09"
"239426","19"
"239426","22"
"239428","14"
"239437","20"
"239439","23"
"239462","21"
"239479","19"
"239486","20"
"239490","14"
"239491","21"
"239493","10"
"239498","18"
"239507","08"
"239513","20"
"239515","21"
"239520","10"
"239523","19"
"239530","19"
"239531","11"
"239535","19"
"239541","08"
"239541","09"
"239541","13"
"239541","16"
"239541","20"
"239544","19"
"239547","19"
"239547","20"
"239548","19"
"239548","22"
"239549","12"
"239550","19"
"239552","22"
"239560","09"
"239560","12"
"239562","21"
"239568","16"
"239581","20"
"239588","17"
"239589","10"
"239591","10"
"239599","21"
"239602","08"
"239602","10"
"239607","20"
"239610","20"
"239618","19"
"239621","18"
"239623","06"
"239623","21"
"239624","22"
"239626","13"
"239626","20"
"239631","14"
"239634","18"
"239642","10"
"239642","14"
"239642","17"
"239643","02"
"239644","20"
"239650","20"
"239654","06"
"239654","13"
"239659","20"
"239661","10"
"239670","20"
"239672","20"
"239674","16"
"239677","22"
"239679","21"
"239681","14"
"239686","20"
"239690","20"
"239696","22"
"239712","09"
"239727","17"
"239728","21"
"239730","16"
"239733","17"
"239735","21"
"239741","08"
"239741","10"
"239741","11"
"239741","18"
"239749","23"
"239751","17"
"239754","12"
"239759","22"
"239773","20"
"239777","22"
"239779","15"
"239779","20"
"239783","20"
"239784","20"
"239794","10"
"239795","20"
"239799","20"
"239801","17"
"239806","20"
"239807","21"
"239820","09"
"239820","16"
"239822","16"
"239829","20"
"239833","11"
"239833","20"
"239836","21"
"239850","19"
"239852","08"
"239852","09"
"239852","13"
"239852","14"
"239852","18"
"239852","19"
"239853","21"
"239854","14"
"239855","10"
"239874","21"
"239878","21"
"239880","10"
"239896","20"
"239896","21"
"239898","18"
"239904","21"
"239911","21"
"239912","17"
"239914","18"
"239914","21"
"239926","21"
"239929","17"
"239933","14"
"239937","22"
"239952","21"
"239953","22"
"239954","11"
"239955","08"
"239956","21"
"239957","14"
"239965","16"
"239972","21"
"239981","21"
"239985","21"
"239989","13"
"239990","16"
"240007","20"
"240008","21"
"240011","13"
"240011","16"
"240014","21"
"240017","10"
"240020","21"
"240024","21"
"240027","11"
"240034","14"
"240044","09"
"240044","10"
"240044","18"
"240048","21"
"240050","21"
"240053","16"
"240053","20"
"240061","10"
"240066","09"
"240071","22"
"240073","21"
"240079","19"
"240087","21"
"240102","00"
"240105","12"
"240105","16"
"240119","21"
"240123","15"
"240123","18"
"240123","21"
"240123","22"
"240132","21"
"240137","15"
"240137","22"
"240140","22"
"240141","21"
"240141","22"
"240143","13"
"240143","22"
"240148","22"
"240151","13"
"240153","15"
"240166","13"
"240166","14"
"240173","22"
"240185","00"
"240186","22"
"240194","20"
"240217","09"
"240217","19"
"240217","22"
"240217","23"
"240218","16"
"240218","17"
"240218","22"
"240218","23"
"240222","10"
"240225","15"
"240226","22"
"240230","14"
"240232","22"
"240241","22"
"240249","16"
"240251","19"
"240253","22"
"240256","16"
"240256","22"
"240266","06"
"240266","20"
"240267","16"
"240267","22"
"240271","22"
"240291","16"
"240297","23"
"240301","10"
"240304","14"
"240315","20"
"240317","22"
"240317","23"
"240320","22"
"240325","12"
"240328","22"
"240337","08"
"240337","16"
"240337","17"
"240337","19"
"240337","20"
"240353","22"
"240356","23"
"240362","12"
"240365","16"
"240365","17"
"240365","18"
"240365","20"
"240368","11"
"240368","23"
"240373","20"
"240382","23"
"240397","21"
"240400","12"
"240410","13"
"240410","22"
"240418","09"
"240418","10"
"240424","23"
"240428","13"
"240428","20"
"240432","08"
"240432","22"
"240435","09"
"240438","08"
"240442","23"
"240449","19"
"240450","14"
"240452","08"
"240468","01"
"240472","18"
"240475","12"
"240482","14"
"240482","16"
"240485","00"
"240485","09"
"240485","17"
"240485","23"
"240491","00"
"240495","19"
"240505","11"
"240507","00"
"240509","16"
"240510","19"
"240523","00"
"240523","17"
"240525","07"
"240546","16"
"240546","20"
"240557","08"
"240558","03"
"240560","22"
"240571","12"
"240571","13"
"240571","15"
"240571","17"
"240599","08"
"240620","11"
"240620","14"
"240621","20"
"240624","08"
"240632","21"
"240635","15"
"240640","14"
"240640","15"
"240641","07"
"240642","10"
"240642","16"
"240644","07"
"240644","21"
"240666","10"
"240682","07"
"240685","12"
"240686","07"
"240687","14"
"240688","11"
"240690","07"
"240690","08"
"240690","16"
"240690","21"
"240696","10"
"240697","08"
"240700","16"
"240701","08"
"240705","08"
"240708","04"
"240711","17"
"240718","08"
"240718","11"
"240718","12"
"240718","16"
"240718","21"
"240725","13"
"240733","08"
"240733","09"
"240733","20"
"240733","21"
"240734","15"
"240736","08"
"240736","09"
"240736","17"
"240736","19"
"240737","08"
"240738","11"
"240739","21"
"240741","08"
"240741","10"
"240743","10"
"240743","11"
"240744","08"
"240745","08"
"240751","09"
"240752","22"
"240753","10"
"240753","23"
"240755","14"
"240757","10"
"240757","12"
"240757","19"
"240759","12"
"240759","21"
"240761","11"
"240762","11"
"240765","07"
"240767","21"
"240768","08"
"240772","10"
"240776","09"
"240777","17"
"240780","21"
"240782","10"
"240790","09"
"240793","07"
"240796","22"
"240797","10"
"240800","20"
"240808","09"
"240815","16"
"240816","16"
"240817","17"
"240818","20"
"240824","09"
"240831","12"
"240832","12"
"240839","09"
"240840","19"
"240844","18"
"240845","14"
"240846","09"
"240851","09"
"240854","09"
"240855","06"
"240856","09"
"240858","09"
"240868","09"
"240875","09"
"240877","22"
"240879","10"
"240880","20"
"240882","09"
"240882","22"
"240884","09"
"240884","12"
"240889","15"
"240889","22"
"240893","12"
"240893","16"
"240898","16"
"240901","09"
"240911","09"
"240911","22"
"240920","09"
"240924","12"
"240926","19"
"240927","09"
"240930","16"
"240930","21"
"240931","11"
"240931","12"
"240938","15"
"240938","19"
"240940","10"
"240940","12"
"240944","16"
"240954","09"
"240959","16"
"240960","09"
"240968","08"
"240970","09"
"240976","11"
"240976","12"
"240976","19"
"240978","15"
"240985","07"
"240985","11"
"240985","19"
"240986","10"
"240986","16"
"240987","19"
"240989","10"
"240989","21"
"240990","13"
"240991","09"
"240991","10"
"240991","13"
"240992","20"
"240996","10"
"241008","11"
"241009","13"
"241011","10"
"241011","11"
"241015","10"
"241019","10"
"241020","18"
"241021","10"
"241026","10"
"241027","12"
"241027","14"
"241027","19"
"241030","16"
"241034","12"
"241035","10"
"241035","13"
"241036","10"
"241037","11"
"241042","10"
"241048","10"
"241050","10"
"241051","19"
"241051","22"
"241054","13"
"241055","10"
"241058","21"
"241061","20"
"241061","21"
"241063","14"
"241065","10"
"241068","17"
"241068","22"
"241077","10"
"241078","11"
"241078","16"
"241082","10"
"241082","20"
"241082","21"
"241084","10"
"241088","11"
"241100","15"
"241101","20"
"241103","20"
"241105","01"
"241105","13"
"241105","15"
"241105","21"
"241112","11"
"241114","10"
"241120","12"
"241127","07"
"241136","11"
"241140","19"
"241143","12"
"241144","08"
"241144","11"
"241149","11"
"241149","12"
"241149","21"
"241162","17"
"241167","14"
"241168","11"
"241176","10"
"241176","20"
"241181","13"
"241184","21"
"241187","12"
"241187","20"
"241187","21"
"241195","15"
"241200","10"
"241201","11"
"241208","11"
"241211","20"
"241212","16"
"241216","17"
"241219","07"
"241219","13"
"241241","15"
"241246","12"
"241246","13"
"241249","12"
"241249","20"
"241255","12"
"241255","13"
"241255","18"
"241255","22"
"241257","12"
"241258","12"
"241260","13"
"241276","12"
"241276","19"
"241276","21"
"241278","16"
"241279","22"
"241280","12"
"241284","12"
"241291","12"
"241303","19"
"241303","22"
"241305","20"
"241316","16"
"241316","17"
"241318","14"
"241321","16"
"241323","12"
"241327","16"
"241330","09"
"241330","13"
"241332","16"
"241338","10"
"241338","17"
"241338","19"
"241339","20"
"241344","19"
"241344","22"
"241345","11"
"241345","12"
"241347","12"
"241351","12"
"241352","23"
"241361","19"
"241364","14"
"241364","17"
"241366","13"
"241368","16"
"241377","11"
"241378","13"
"241386","13"
"241387","13"
"241387","14"
"241390","13"
"241396","13"
"241399","22"
"241407","10"
"241407","13"
"241409","19"
"241412","13"
"241425","21"
"241428","13"
"241445","17"
"241449","14"
"241451","13"
"241452","18"
"241452","21"
"241459","13"
"241462","21"
"241467","13"
"241468","09"
"241468","10"
"241468","13"
"241475","10"
"241478","14"
"241484","14"
"241492","11"
"241493","10"
"241493","14"
"241495","12"
"241495","13"
"241495","14"
"241495","21"
"241497","14"
"241503","14"
"241506","18"
"241507","10"
"241511","18"
"241516","09"
"241516","10"
"241516","11"
"241516","14"
"241522","18"
"241524","00"
"241528","23"
"241529","10"
"241529","21"
"241530","16"
"241532","14"
"241540","11"
"241540","14"
"241540","17"
"241542","14"
"241543","13"
"241545","14"
"241562","10"
"241563","14"
"241565","14"
"241568","14"
"241578","20"
"241579","14"
"241581","20"
"241581","21"
"241583","14"
"241595","08"
"241595","13"
"241598","15"
"241604","21"
"241606","10"
"241606","11"
"241606","12"
"241606","13"
"241606","15"
"241616","14"
"241616","17"
"241620","07"
"241620","13"
"241620","14"
"241620","15"
"241620","18"
"241625","12"
"241628","10"
"241632","07"
"241632","10"
"241632","12"
"241632","17"
"241632","19"
"241632","20"
"241632","21"
"241639","15"
"241641","09"
"241641","15"
"241657","11"
"241657","15"
"241662","10"
"241677","07"
"241685","15"
"241685","20"
"241685","22"
"241689","20"
"241693","17"
"241695","15"
"241696","15"
"241714","15"
"241715","15"
"241724","15"
"241725","19"
"241730","08"
"241732","16"
"241734","15"
"241739","15"
"241739","19"
"241741","19"
"241748","06"
"241750","15"
"241757","19"
"241761","16"
"241764","15"
"241765","15"
"241766","14"
"241766","15"
"241771","00"
"241771","01"
"241772","11"
"241774","16"
"241776","19"
"241776","21"
"241778","10"
"241778","11"
"241778","12"
"241792","16"
"241794","08"
"241794","18"
"241812","18"
"241822","10"
"241822","16"
"241826","06"
"241828","10"
"241829","16"
"241835","18"
"241837","17"
"241838","16"
"241847","16"
"241874","12"
"241874","16"
"241889","17"
"241890","21"
"241896","17"
"241902","11"
"241907","19"
"241908","11"
"241908","16"
"241908","22"
"241915","10"
"241915","15"
"241915","19"
"241915","20"
"241915","22"
"241917","14"
"241917","16"
"241917","18"
"241934","15"
"241934","17"
"241935","16"
"241939","19"
"241941","16"
"241944","16"
"241945","16"
"241948","15"
"241952","11"
"241957","19"
"241958","22"
"241965","21"
"241975","08"
"241977","00"
"241977","17"
"241984","00"
"241984","20"
"241986","07"
"241986","23"
"241997","14"
"242001","17"
"242005","19"
"242006","15"
"242008","23"
"242012","16"
"242012","17"
"242012","18"
"242012","20"
"242020","17"
"242020","18"
"242023","16"
"242023","17"
"242026","10"
"242027","16"
"242031","17"
"242036","16"
"242037","16"
"242044","20"
"242045","10"
"242049","12"
"242053","07"
"242055","10"
"242056","17"
"242061","17"
"242065","13"
"242065","16"
"242069","21"
"242071","16"
"242071","17"
"242079","09"
"242079","16"
"242079","21"
"242081","14"
"242084","19"
"242086","12"
"242092","10"
"242099","12"
"242100","17"
"242111","17"
"242126","20"
"242127","12"
"242128","12"
"242128","17"
"242132","21"
"242141","17"
"242152","12"
"242164","16"
"242173","20"
"242174","16"
"242175","18"
"242189","18"
"242196","15"
"242200","21"
"242202","17"
"242205","11"
"242206","07"
"242206","12"
"242206","18"
"242206","19"
"242206","20"
"242217","14"
"242227","10"
"242236","10"
"242236","13"
"242238","18"
"242254","07"
"242254","20"
"242259","19"
"242267","10"
"242270","21"
"242272","16"
"242278","10"
"242290","12"
"242290","13"
"242290","15"
"242290","22"
"242296","13"
"242296","16"
"242296","18"
"242303","00"
"242303","09"
"242303","21"
"242306","13"
"242308","13"
"242310","16"
"242312","16"
"242315","12"
"242315","18"
"242319","08"
"242319","18"
"242326","18"
"242326","23"
"242328","12"
"242328","19"
"242328","20"
"242330","20"
"242334","19"
"242340","17"
"242341","19"
"242349","19"
"242353","18"
"242356","19"
"242357","07"
"242364","18"
"242364","19"
"242376","20"
"242379","19"
"242385","06"
"242385","15"
"242387","11"
"242387","18"
"242393","19"
"242393","20"
"242395","19"
"242396","12"
"242396","19"
"242403","18"
"242406","19"
"242415","19"
"242416","19"
"242420","15"
"242424","19"
"242427","21"
"242428","18"
"242429","20"
"242429","22"
"242430","19"
"242431","19"
"242433","19"
"242434","09"
"242443","17"
"242447","09"
"242451","13"
"242451","20"
"242454","19"
"242457","15"
"242472","19"
"242483","09"
"242490","20"
"242502","20"
"242503","12"
"242504","20"
"242516","08"
"242521","20"
"242540","11"
"242545","11"
"242545","20"
"242547","20"
"242553","20"
"242558","20"
"242561","20"
"242568","20"
"242574","20"
"242575","20"
"242577","20"
"242578","21"
"242580","19"
"242594","10"
"242597","20"
"242602","20"
"242608","20"
"242610","22"
"242624","21"
"242628","13"
"242633","21"
"242634","13"
"242634","19"
"242634","21"
"242635","17"
"242636","11"
"242636","12"
"242636","21"
"242639","21"
"242648","16"
"242648","21"
"242663","05"
"242663","10"
"242669","13"
"242687","10"
"242690","19"
"242691","14"
"242720","21"
"242721","21"
"242724","12"
"242724","17"
"242728","21"
"242730","06"
"242734","08"
"242735","22"
"242738","22"
"242743","08"
"242747","10"
"242748","21"
"242754","07"
"242757","22"
"242759","21"
"242764","21"
"242767","21"
"242768","12"
"242768","21"
"242797","22"
"242798","22"
"242808","20"
"242811","11"
"242813","23"
"242818","16"
"242819","00"
"242825","21"
"242826","19"
"242827","19"
"242828","22"
"242848","22"
"242853","22"
"242854","14"
"242860","08"
"242860","13"
"242860","17"
"242860","18"
"242862","08"
"242863","11"
"242867","12"
"242867","14"
"242879","22"
"242880","22"
"242888","22"
"242898","13"
"242898","22"
"242903","12"
"242903","21"
"242903","23"
"242904","22"
"242907","10"
"242908","22"
"242912","22"
"242917","22"
"242918","12"
"242918","16"
"242921","06"
"242923","23"
"242929","22"
"242937","23"
"242939","17"
"242940","22"
"242952","23"
"242954","23"
"242958","21"
"242965","23"
"242969","21"
"242972","15"
"242979","19"
"242981","23"
"242989","10"
"242989","12"
"242989","18"
"242997","14"
"242997","22"
"242997","23"
"243003","10"
"243003","13"
"243013","00"
"243015","16"
"243016","17"
"243018","06"
"243028","00"
"243033","21"
"243037","00"
"243045","23"
"243050","01"
"243054","22"
"243058","01"
"243091","10"
"243091","18"
"243100","06"
"243104","13"
"243125","20"
"243129","18"
"243137","20"
"243138","12"
"243138","15"
"243138","19"
"243138","20"
"243139","11"
"243142","07"
"243144","07"
"243147","07"
"243148","12"
"243148","18"
"243154","07"
"243165","10"
"243171","16"
"243175","08"
"243187","08"
"243192","10"
"243193","21"
"243201","08"
"243204","07"
"243205","08"
"243211","15"
"243217","10"
"243217","14"
"243220","21"
"243222","09"
"243235","21"
"243240","09"
"243242","07"
"243243","10"
"243243","17"
"243249","21"
"243251","09"
"243254","14"
"243256","10"
"243256","11"
"243257","08"
"243259","13"
"243260","09"
"243261","08"
"243261","09"
"243261","10"
"243261","11"
"243264","16"
"243267","09"
"243271","17"
"243276","09"
"243290","21"
"243293","10"
"243295","10"
"243308","11"
"243309","20"
"243311","20"
"243315","10"
"243315","18"
"243323","20"
"243327","17"
"243327","18"
"243328","09"
"243335","20"
"243336","10"
"243341","12"
"243342","11"
"243343","14"
"243355","10"
"243357","11"
"243360","11"
"243367","11"
"243367","16"
"243375","10"
"243378","15"
"243381","12"
"243381","20"
"243383","16"
"243383","19"
"243383","22"
"243389","11"
"243392","11"
"243397","22"
"243398","14"
"243401","11"
"243402","10"
"243403","11"
"243405","11"
"243408","16"
"243408","19"
"243408","20"
"243408","21"
"243408","22"
"243423","06"
"243424","16"
"243424","21"
"243425","20"
"243428","11"
"243448","11"
"243449","12"
"243450","12"
"243456","10"
"243459","00"
"243459","11"
"243459","12"
"243459","21"
"243460","12"
"243460","13"
"243465","15"
"243466","12"
"243483","12"
"243484","12"
"243484","13"
"243485","12"
"243489","18"
"243490","18"
"243491","18"
"243491","20"
"243494","21"
"243503","13"
"243504","13"
"243505","07"
"243505","17"
"243507","13"
"243508","12"
"243508","13"
"243525","13"
"243526","17"
"243527","13"
"243527","17"
"243530","13"
"243532","18"
"243537","09"
"243548","13"
"243549","11"
"243551","13"
"243565","13"
"243570","16"
"243574","14"
"243575","10"
"243582","12"
"243585","12"
"243597","14"
"243598","21"
"243602","14"
"243605","15"
"243605","16"
"243606","14"
"243613","18"
"243615","08"
"243616","23"
"243618","11"
"243622","08"
"243622","10"
"243622","22"
"243624","16"
"243624","17"
"243627","14"
"243629","21"
"243642","21"
"243642","22"
"243643","14"
"243646","20"
"243646","22"
"243648","20"
"243659","08"
"243659","09"
"243660","10"
"243660","11"
"243660","17"
"243660","21"
"243670","15"
"243671","14"
"243671","15"
"243671","17"
"243671","21"
"243671","22"
"243672","08"
"243673","13"
"243673","21"
"243682","20"
"243690","15"
"243691","18"
"243699","22"
"243702","19"
"243715","10"
"243718","12"
"243718","13"
"243720","15"
"243722","15"
"243722","16"
"243723","09"
"243726","16"
"243729","16"
"243741","16"
"243744","18"
"243745","15"
"243747","16"
"243747","23"
"243752","09"
"243756","16"
"243760","16"
"243773","16"
"243777","21"
"243778","09"
"243778","19"
"243778","20"
"243786","15"
"243798","10"
"243799","15"
"243799","16"
"243806","08"
"243806","23"
"243807","19"
"243808","16"
"243813","19"
"243813","20"
"243814","08"
"243817","10"
"243817","19"
"243818","16"
"243821","10"
"243825","16"
"243826","14"
"243831","23"
"243835","09"
"243835","18"
"243836","16"
"243836","18"
"243837","16"
"243842","17"
"243847","16"
"243850","00"
"243852","09"
"243864","16"
"243866","18"
"243867","20"
"243876","22"
"243880","17"
"243889","17"
"243890","17"
"243891","17"
"243891","22"
"243898","17"
"243904","17"
"243912","10"
"243921","22"
"243932","00"
"243934","09"
"243934","10"
"243934","12"
"243934","17"
"243934","20"
"243936","17"
"243939","17"
"243940","17"
"243943","02"
"243943","20"
"243945","11"
"243948","17"
"243964","21"
"243969","14"
"243978","17"
"243979","15"
"243981","18"
"243995","10"
"243999","12"
"243999","17"
"244001","17"
"244010","17"
"244011","17"
"244017","22"
"244026","17"
"244041","21"
"244046","09"
"244047","09"
"244052","18"
"244055","08"
"244055","09"
"244055","10"
"244055","11"
"244060","21"
"244067","10"
"244067","14"
"244067","17"
"244067","19"
"244071","20"
"244073","21"
"244078","18"
"244083","14"
"244083","16"
"244083","20"
"244092","06"
"244092","21"
"244093","15"
"244098","18"
"244098","20"
"244100","10"
"244107","11"
"244107","22"
"244115","19"
"244118","15"
"244125","12"
"244129","21"
"244133","22"
"244133","23"
"244136","10"
"244139","09"
"244142","19"
"244145","16"
"244145","19"
"244145","22"
"244147","10"
"244147","13"
"244148","19"
"244150","19"
"244153","05"
"244153","13"
"244157","16"
"244163","19"
"244178","19"
"244186","14"
"244186","21"
"244190","19"
"244190","23"
"244191","19"
"244192","19"
"244201","09"
"244202","17"
"244204","10"
"244210","16"
"244218","12"
"244222","13"
"244227","16"
"244232","21"
"244234","19"
"244239","22"
"244240","09"
"244244","21"
"244264","20"
"244270","20"
"244272","12"
"244284","20"
"244288","04"
"244288","05"
"244288","10"
"244288","13"
"244288","14"
"244303","10"
"244305","10"
"244318","20"
"244324","17"
"244325","16"
"244343","20"
"244344","21"
"244349","20"
"244353","09"
"244353","16"
"244357","23"
"244360","21"
"244363","11"
"244363","19"
"244369","20"
"244372","19"
"244374","13"
"244374","23"
"244375","20"
"244384","20"
"244385","18"
"244388","21"
"244389","21"
"244390","22"
"244392","08"
"244394","16"
"244402","21"
"244417","21"
"244422","22"
"244423","20"
"244442","12"
"244450","21"
"244451","14"
"244454","11"
"244463","21"
"244467","09"
"244467","10"
"244467","20"
"244467","22"
"244468","21"
"244470","07"
"244480","21"
"244489","07"
"244494","21"
"244497","18"
"244497","19"
"244497","20"
"244497","21"
"244504","07"
"244508","18"
"244508","19"
"244515","12"
"244515","20"
"244515","22"
"244520","17"
"244520","19"
"244524","09"
"244524","10"
"244532","11"
"244534","22"
"244543","20"
"244550","22"
"244555","23"
"244559","13"
"244561","09"
"244561","20"
"244563","22"
"244566","21"
"244572","11"
"244575","22"
"244576","21"
"244579","21"
"244580","22"
"244587","22"
"244587","23"
"244588","22"
"244589","19"
"244589","22"
"244594","22"
"244610","02"
"244617","22"
"244620","14"
"244621","22"
"244623","23"
"244627","22"
"244630","22"
"244632","13"
"244632","16"
"244632","20"
"244632","21"
"244633","10"
"244634","18"
"244635","20"
"244637","22"
"244638","00"
"244638","12"
"244638","20"
"244638","23"
"244639","19"
